operon_no.	single/multi	strand	start_gene	last_gene	operon_left_cord	operon_right_cord	locus_tag	gene/RNA_type	name_gene	kegg_nomenclature	start_position	last_position	first_gene/in_operon	form	leaderless?	changed
#N/A		-			#N/A	#N/A	MSMEG_3729				3796970	3794904		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3730				3798542	3797154		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3732				3799807	3799917		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3731				3799824	3798739		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3733				3800311	3800054		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3734				3800622	3800546		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3736				3801829	3801719		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3747				3812761	3811821		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3748				3813961	3812765		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_3749				3815851	3814080		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3752				3817800	3817594		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3755				3819985	3819868		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3756				3823250	3820087		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3757				3825142	3823615		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3768				3834599	3836371		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3779				3849522	3848689		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3794				3862528	3862415		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3800				3870193	3870660		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3805				3876454	3875678		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3807				3876491	3877093		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_3809				3877122	3877925		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3810				3880937	3881641		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_3813				3883497	3883219		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3814				3883718	3883645		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3820				3889571	3889792		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3818				3889576	3888683		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3822				3892152	3891418		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3831				3903270	3902068		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3835				3905764	3905603		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3838				3906374	3907534		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3837				3908757	3907516		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3841				3912482	3913630		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3846				3918405	3916414		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_3849				3921789	3922064		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3851				3922049	3922738		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3858				3929241	3929594		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3865				3938659	3938871		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3866				3939354	3938878		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3867				3941570	3939351		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3880				3952554	3952973		1	Y (1 nt leader)	
#N/A		-			#N/A	#N/A	MSMEG_3882				3954516	3954112		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3883				3954552	3955568		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3884				3956438	3955575		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3889				3962462	3961466		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_3890				3963837	3962479		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_3891				3963990	3964871		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3892				3964940	3965479		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3893				3965476	3966558		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3902				3976076	3974235		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3906				3978450	3977602		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_3909				3981236	3980700		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_3911				3981558	3981247		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3912				3982166	3981603		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3914				3982213	3983361		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3913				3983764	3983339		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3915				3984850	3983780		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3916				3985164	3984847		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3917				3986388	3985843		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3918				3986902	3986453		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3919				3987401	3988021		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3920				3988011	3988562		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3922				3988559	3989284		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3921				3990024	3989281		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3923				3990221	3990724		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3924				3991974	3990727		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3925				3992167	3993123		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3926				3996024	3993256		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3932				4000945	4000508		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3934				4001317	4003635		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3935				4005712	4004936		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3938				4006998	4007264		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3937				4007213	4006743		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3945				4015264	4014443		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3946				4015905	4015330		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3948				4016065	4017468		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3947				4018450	4017452		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3949				4018666	4018917		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3954				4023070	4025790		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3955				4026797	4025793		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3956				4027116	4026826		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3957				4028703	4027120		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3958				4029335	4028808		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3959				4029539	4030411		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3960				4030440	4030958		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3961				4030991	4031584		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_3962				4032854	4031670		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3964				4033163	4034893		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3963				4033297	4033091		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3965				4034909	4035196		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3966				4035225	4035536		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3971				4035904	4036752		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3967				4036224	4035550		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3968				4036456	4036208		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3969				4036668	4036264		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_3970				4038121	4036718		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3972				4038226	4039044		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3973				4041021	4039051		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3974				4043049	4041018		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3975				4043213	4044805		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3976				4045796	4045146		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3977				4045998	4046852		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3978				4046936	4048078		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3979				4048870	4048092		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3980				4049669	4049025		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3983				4053208	4052071		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3984				4053599	4054810		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3987				4058087	4059460		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3988				4060481	4059480		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3991				4063093	4063911		1	N	
#N/A		+			#N/A	#N/A	MSMEG_3997				4070103	4071197		1	N	
#N/A		-			#N/A	#N/A	MSMEG_3998				4072320	4071433		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4003				4077270	4078223		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4006				4081382	4079904		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4007				4081401	4082390		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_4009				4083529	4083852		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4016				4089336	4089491		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4017				4089488	4089820		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4015				4089532	4089371		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4018				4090581	4089826		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4021				4093456	4093304		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4022				4093747	4094346		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4023				4096099	4094612		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4024				4097857	4096520		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4025				4098918	4097995		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4026				4099556	4099693		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4027				4099750	4100754		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4028				4101018	4100797		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4029				4101849	4101244		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4030				4102269	4102760		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4031				4102959	4103162		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4032				4104352	4103378		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4033				4104482	4105129		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_4034				4105207	4106040		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_4037				4108932	4108522		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4043				4114887	4115840		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4044				4117693	4115906		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4045				4118019	4117738		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4046				4119176	4118016		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4047				4120141	4119176		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4048				4121222	4120239		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4049				4122713	4121265		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4050				4123459	4122773		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4051				4123735	4123604		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4052				4123893	4123732		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4053				4126841	4124109		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4054				4126984	4126850		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4060				4132099	4133308		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4061				4133329	4133757		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4062				4133790	4135040		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4063				4136236	4135328		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4066				4141287	4139932		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4068				4141519	4141653		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4067				4142620	4141631		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4070				4142735	4143292		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4069				4142878	4142705		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4072				4144114	4145160		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4071				4145472	4145143		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4073				4146399	4145792		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4079				4153683	4152916		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4080				4154781	4153904		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4081				4155111	4156322		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4086				4162905	4162324		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4090				4166046	4166819		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4095				4173057	4172140		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4102				4181131	4182240		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4103				4182282	4183370		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4104				4183367	4184623		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4107				4186634	4185948		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4113				4194528	4193473		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4123				4203971	4204870		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4124				4204972	4206159		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4125				4206993	4206211		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4126				4207206	4207916		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4127				4209542	4208139		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4128				4210414	4209578		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4129				4210513	4211103		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_4131				4211146	4211262		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4130				4212110	4211259		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4132				4212404	4212793		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_4133				4212793	4213806		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4134				4213877	4215222		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4135				4216120	4215569		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4136				4216742	4216158		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4137				4216960	4216742		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4138				4217351	4218319		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4139				4218450	4219683		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4140				4219709	4221142		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4141				4221338	4222225		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4142				4223022	4222396		1	Y (1 nt leader)	
#N/A		-			#N/A	#N/A	MSMEG_4145				4225301	4224738		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4146				4225664	4226641		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4147				4226696	4227970		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4148				4229016	4228090		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4151				4231424	4231173		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4152				4232374	4231421		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4153				4232835	4232377		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4158				4237954	4238103		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4159				4239460	4238141		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4161				4239712	4240125		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4160				4239756	4239604		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4173				4253202	4252768		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4174				4253996	4253199		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4177				4256982	4255613		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4184				4261027	4261209		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4186				4265484	4266362		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_4201				4278994	4279079		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4206				4290514	4286460		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4223				4303589	4303702		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4224				4304832	4304960		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4242				4326532	4326128		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_4247				4330759	4332081		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4254				4335624	4337423		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4257				4341150	4340779		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4259				4341303	4343180		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_4258				4344149	4343055		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_4264				4349701	4349138		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4266				4350575	4350724		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4265				4350594	4349701		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4269				4352394	4354370		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_4288				4374631	4374158		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4298				4386689	4387552		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4300				4389112	4388435		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4302				4391109	4392635		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4303				4394689	4393133		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4304				4394755	4395333		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4310				4401492	4400536		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4312				4401582	4401829		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4313				4401829	4402245		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4314				4402310	4402825		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4318				4404837	4405655		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4319				4405846	4405775		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4330				4418167	4417418		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_4331				4418265	4419254		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4341				4430561	4430412		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4344				4430791	4432173		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4343				4432934	4432170		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4346				4433006	4433236		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4347				4433239	4434321		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4345				4433287	4432931		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4348				4435885	4434329		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4351				4438978	4439736		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4352				4440798	4439737		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4353				4441354	4440809		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_4361				4447270	4447512		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4359				4447407	4447171		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4360				4448855	4447509		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4362				4449823	4449005		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4363				4450634	4450008		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4365				4450873	4453014		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4364				4450883	4450749		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4366				4454593	4453016		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4369				4455986	4456396		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4378				4464829	4465473		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4379				4465578	4466222		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4380				4466375	4468300		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4384				4473309	4475720		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4392				4483869	4485146		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4390				4484047	4483625		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4393				4485158	4486039		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4394				4486934	4486041		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_4395				4487077	4487268		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4396				4488018	4487275		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4397				4488526	4488131		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4398				4488622	4489575		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4399				4489599	4489976		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4402				4492467	4493168		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4404				4494217	4494771		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4403				4494498	4493176		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4405				4495622	4495047		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4406				4496029	4495727		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4407				4496482	4496063		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4408				4497018	4496500		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4409				4497153	4497278		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4413				4499372	4499073		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4414				4499895	4499356		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4415				4501004	4499892		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4416				4501126	4501001		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4420				4503248	4503682		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4421				4503695	4504246		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4424				4506742	4507137		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4425				4507134	4507535		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4427				4507529	4508977		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4426				4509754	4508963		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4428				4510221	4509784		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4429				4510757	4510350		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4430				4513175	4510896		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4431				4516585	4513754		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4432				4516756	4516598		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4433				4516806	4518224		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4434				4518221	4519033		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4435				4519702	4519067		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4436				4521636	4519702		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4437				4523380	4521629		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4438				4523499	4523377		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4439				4524148	4523543		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4440				4524924	4524154		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4441				4525862	4524954		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4444				4525862	4526827		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4442				4526812	4525892		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4443				4527093	4526809		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4446				4527310	4528722		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4445				4527378	4527220		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4449				4530054	4529467		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4452				4532894	4532821		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4453				4533018	4533377		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4454				4533404	4534420		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_4455				4534603	4535847		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4456				4536666	4535851		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_4457				4537615	4536707		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4465				4547860	4547090		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4473				4556590	4555859		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4475				4559080	4558601		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4477				4561130	4559577		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4478				4561282	4561207		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4479				4561426	4561695		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4480				4561908	4561717		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4481				4561918	4562061		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4484				4565431	4567473		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4485				4569064	4567679		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_4488				4570369	4569965		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4492				4572570	4574156		1	Y (1 nt leader)	
#N/A		+			#N/A	#N/A	MSMEG_4498				4578360	4578452		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4500				4578490	4578738		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4499				4578684	4578517		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4503				4580149	4580292		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4501				4580165	4578798		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4506				4583459	4583328		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4507				4583484	4583798		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4516				4603836	4605512		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4517				4606146	4605520		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4522				4611492	4610407		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4526				4614474	4614343		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4535				4622057	4624063		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4536				4625287	4624067		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4544				4636661	4636110		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_4546				4636715	4637630		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_4548				4639852	4638869		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4550				4641611	4642816		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4551				4644329	4642947		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4552				4645630	4644326		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4553				4645741	4646238		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_4558				4649836	4650471		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_4562				4654528	4654775		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4565				4656041	4657063		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4566				4658643	4657101		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4568				4658741	4659601		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4571				4663326	4663586		1	Y (1 nt leader)	
#N/A		-			#N/A	#N/A	MSMEG_4575				4668343	4667078		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4576				4669255	4668449		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4585				4676563	4677423		1	N	
#N/A		-			#N/A	#N/A	MSMEG_4591				4683253	4683113		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4592				4683272	4684516		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4593				4684539	4685030		1	N	
#N/A		+			#N/A	#N/A	MSMEG_4595				4685185	4685997		1	N	
