Gene	Start	Stop	Strand	Leaderless?
MSMEG_5524	5614840	5613938	-	N
MSMEG_5525	5616016	5614853	-	N
MSMEG_5526	5616372	5617415	+	N
MSMEG_5527	5617416	5618099	+	Y
MSMEG_5528	5618255	5618136	-	N
MSMEG_5529	5618274	5619242	+	N
MSMEG_5530	5619221	5620093	+	N
MSMEG_5531	5620090	5620818	+	N
MSMEG_5532	5620808	5622400	+	N
MSMEG_5533	5622397	5622798	+	N
MSMEG_5535	5625064	5625345	+	N
MSMEG_5534	5625153	5622802	-	N
MSMEG_5536	5625390	5625656	+	N
MSMEG_5537	5627759	5625750	-	N
MSMEG_5539	5627890	5628903	+	N
MSMEG_5538	5630341	5628893	-	Y
MSMEG_5541	5630392	5632041	+	Y
MSMEG_5540	5632613	5632038	-	N
MSMEG_5542	5632887	5632606	-	N
MSMEG_5543	5633326	5632985	-	N
MSMEG_5544	5634195	5633446	-	Y
MSMEG_5545	5635106	5634240	-	N
MSMEG_5547	5635137	5636897	+	N
MSMEG_5546	5637251	5636862	-	Y
MSMEG_5548	5637998	5637258	-	Y
MSMEG_5549	5638116	5639345	+	N
MSMEG_5550	5639461	5640474	+	N
MSMEG_5551	5640458	5641219	+	N
MSMEG_5553	5641267	5643117	+	N
MSMEG_5552	5643251	5643114	-	N
MSMEG_5554	5644194	5643478	-	N
MSMEG_5555	5644287	5645176	+	N
MSMEG_5556	5645336	5646550	+	N
MSMEG_5557	5647120	5646557	-	N
MSMEG_5558	5647334	5647645	+	N
MSMEG_5559	5647818	5649233	+	N
MSMEG_5560	5649256	5649882	+	N
MSMEG_5562	5649967	5650446	+	Y
MSMEG_5561	5650957	5650412	-	N
MSMEG_5563	5652212	5651232	-	N
MSMEG_5564	5652298	5653074	+	N
MSMEG_5565	5653701	5653075	-	N
MSMEG_5566	5654224	5653799	-	N
MSMEG_5567	5655027	5654425	-	Y
MSMEG_5568	5655119	5655880	+	N
MSMEG_5569	5655917	5656684	+	N
MSMEG_5570	5659091	5656824	-	Y
MSMEG_5571	5660218	5659133	-	N
MSMEG_5572	5661112	5660234	-	N
MSMEG_5573	5662071	5661109	-	N
MSMEG_5574	5663411	5662068	-	N
MSMEG_5575	5664351	5663425	-	N
MSMEG_5576	5664424	5665851	+	Y
MSMEG_5577	5665848	5666768	+	Y
MSMEG_5578	5668283	5666805	-	N
MSMEG_5579	5668813	5668343	-	N
MSMEG_5580	5669000	5669956	+	Y
MSMEG_5581	5670690	5669968	-	N
MSMEG_5582	5671227	5670763	-	N
MSMEG_5583	5673175	5671280	-	N
MSMEG_5584	5673254	5674048	+	N
MSMEG_5586	5674061	5675137	+	N
MSMEG_5587	5675160	5675426	+	N
MSMEG_5588	5675545	5675724	+	Y (1 nt leader)
MSMEG_5585	5675636	5675106	-	N
MSMEG_5589	5675819	5677042	+	N
MSMEG_5591	5677043	5678101	+	N
MSMEG_5590	5679185	5678088	-	N
MSMEG_5592	5679247	5680065	+	Y
MSMEG_5593	5682029	5680074	-	N
MSMEG_5594	5683654	5682026	-	N
MSMEG_5595	5684138	5683665	-	N
MSMEG_5596	5684407	5685162	+	N
MSMEG_5597	5685226	5685846	+	N
MSMEG_5598	5685927	5685999	+	N
MSMEG_5599	5686182	5686048	-	N
MSMEG_5600	5686847	5687998	+	N
MSMEG_5601	5688013	5688570	+	N
MSMEG_5602	5688973	5689389	+	N
MSMEG_5603	5689444	5689782	+	N
MSMEG_5604	5689743	5690408	+	N
MSMEG_5605	5690437	5691825	+	N
MSMEG_5606	5691822	5692820	+	N
MSMEG_5607	5693137	5693385	+	N
MSMEG_5608	5693487	5694701	+	Y
MSMEG_5609	5694705	5696228	+	N
MSMEG_5610	5696228	5697178	+	N
MSMEG_5611	5697272	5697730	+	N
MSMEG_5612	5698330	5697737	-	N
MSMEG_5613	5698731	5698339	-	N
MSMEG_5615	5698778	5699224	+	Y
MSMEG_5614	5699942	5699214	-	N
MSMEG_5616	5700727	5699957	-	N
MSMEG_5617	5701302	5700826	-	N
MSMEG_5618	5702439	5701411	-	N
MSMEG_5619	5703611	5702436	-	N
MSMEG_5620	5704387	5703608	-	N
MSMEG_5621	5705304	5704384	-	N
MSMEG_5622	5706458	5705301	-	N
MSMEG_5623	5707621	5706470	-	N
MSMEG_5624	5708538	5707618	-	N
MSMEG_5625	5710393	5708555	-	N
MSMEG_5626	5711562	5710390	-	N
MSMEG_5627	5712947	5711559	-	N
MSMEG_5628	5713826	5712981	-	N
MSMEG_5629	5713967	5715571	+	N
MSMEG_5630	5715578	5716315	+	N
MSMEG_5631	5716317	5717849	+	N
MSMEG_5632	5717850	5718623	+	N
MSMEG_5633	5718620	5720092	+	N
MSMEG_5634	5720538	5720095	-	N
MSMEG_5635	5720736	5720548	-	Y
MSMEG_5636	5723137	5720762	-	N
MSMEG_5637	5724767	5723151	-	Y
MSMEG_5638	5725929	5724814	-	N
MSMEG_5639	5726662	5725931	-	N
MSMEG_5640	5728815	5726689	-	N
MSMEG_5641	5729963	5728812	-	N
MSMEG_5642	5730092	5731561	+	Y
MSMEG_5643	5731669	5732505	+	N
MSMEG_5644	5734564	5732558	-	N
MSMEG_5645	5735295	5734567	-	Y
MSMEG_5646	5735881	5736054	+	N
MSMEG_5647	5736254	5736935	+	N
MSMEG_5648	5737325	5736936	-	Y
MSMEG_5649	5739058	5737445	-	N
MSMEG_5650	5740743	5739055	-	Y
MSMEG_5651	5740801	5741643	+	N
MSMEG_5652	5742577	5741657	-	N
MSMEG_5654	5742793	5743662	+	N
MSMEG_5653	5745124	5743637	-	N
MSMEG_5655	5745982	5745137	-	N
MSMEG_5656	5747351	5745996	-	N
MSMEG_5657	5748392	5747436	-	N
MSMEG_5658	5748411	5749523	+	Y
MSMEG_5659	5751437	5749605	-	N
MSMEG_5660	5753386	5751434	-	N
MSMEG_5661	5755335	5753419	-	N
MSMEG_5662	5755451	5756161	+	Y
MSMEG_5663	5756171	5757511	+	N
MSMEG_5664	5757954	5757592	-	Y
MSMEG_5666	5757986	5758234	+	Y
MSMEG_5667	5758241	5759800	+	N
MSMEG_5665	5758285	5757938	-	N
MSMEG_5669	5759843	5760928	+	Y
MSMEG_5668	5761374	5760925	-	N
MSMEG_5670	5762821	5761364	-	Y
MSMEG_5671	5762894	5763358	+	Y
MSMEG_5672	5764682	5763378	-	N
MSMEG_5673	5765442	5764801	-	Y
MSMEG_5674	5766815	5765508	-	N
MSMEG_5675	5767511	5766819	-	Y
MSMEG_5676	5767553	5768686	+	N
MSMEG_5677	5768683	5769285	+	N
MSMEG_5678	5769673	5769287	-	N
MSMEG_5679	5769984	5769670	-	Y
MSMEG_5680	5770134	5770589	+	N
MSMEG_5681	5772266	5770593	-	N
MSMEG_5682	5773256	5772279	-	N
MSMEG_5683	5773416	5774180	+	N
MSMEG_5684	5774274	5775386	+	N
MSMEG_5685	5775478	5776308	+	N
MSMEG_5686	5776597	5776322	-	N
MSMEG_5687	5777451	5776618	-	N
MSMEG_5688	5777879	5777448	-	Y
MSMEG_5689	5777961	5778230	+	Y
MSMEG_5690	5778239	5778691	+	N
MSMEG_5691	5779497	5778712	-	N
MSMEG_5693	5779698	5781245	+	N
MSMEG_5692	5779880	5779494	-	N
MSMEG_5694	5781242	5781730	+	N
MSMEG_5695	5782763	5781741	-	Y
MSMEG_5696	5783261	5782812	-	N
MSMEG_5697	5783385	5783795	+	N
MSMEG_5698	5783792	5784877	+	N
MSMEG_5699	5784902	5785144	+	N
MSMEG_5700	5785578	5787038	+	N
MSMEG_5701	5787484	5787056	-	N
MSMEG_5702	5788018	5787521	-	Y
MSMEG_5703	5788470	5787997	-	N
MSMEG_5704	5788670	5788473	-	N
MSMEG_5705	5788729	5790984	+	N
MSMEG_5706	5791025	5792782	+	N
MSMEG_5707	5793147	5792803	-	Y
MSMEG_5708	5793848	5793234	-	N
MSMEG_5709	5794431	5793898	-	N
MSMEG_5710	5795331	5794807	-	N
MSMEG_5711	5796355	5795681	-	N
MSMEG_5713	5796496	5797728	+	N
MSMEG_5712	5798490	5797558	-	Y
MSMEG_5714	5798619	5799317	+	N
MSMEG_5716	5799304	5799669	+	N
MSMEG_5715	5800642	5799650	-	Y
MSMEG_5717	5800752	5801177	+	Y
MSMEG_5718	5801774	5801244	-	N
MSMEG_5719	5801864	5803072	+	N
MSMEG_5720	5805325	5803163	-	Y
MSMEG_5721	5806554	5805343	-	N
MSMEG_5722	5806889	5806701	-	N
MSMEG_5723	5807560	5807129	-	N
MSMEG_5724	5807649	5808116	+	Y
MSMEG_5725	5808140	5809312	+	N
MSMEG_5726	5809341	5810558	+	N
MSMEG_5727	5810572	5811534	+	N
MSMEG_5728	5811531	5812430	+	N
MSMEG_5729	5813212	5812505	-	N
MSMEG_5730	5814771	5813209	-	N
MSMEG_5731	5815541	5814846	-	N
MSMEG_5732	5816501	5815587	-	Y
MSMEG_5733	5817425	5816547	-	N
MSMEG_5734	5818581	5817499	-	Y
MSMEG_5735	5818600	5820267	+	N
MSMEG_5736	5820718	5820278	-	Y
MSMEG_5738	5820751	5821098	+	Y
MSMEG_5737	5821262	5821095	-	N
MSMEG_5739	5821317	5824838	+	Y
MSMEG_5740	5825105	5824860	-	N
MSMEG_5741	5825788	5825153	-	Y
MSMEG_5742	5826817	5825819	-	N
MSMEG_5743	5827632	5826814	-	N
MSMEG_5744	5827940	5827650	-	N
MSMEG_5745	5828140	5827940	-	N
MSMEG_5746	5828853	5828137	-	N
MSMEG_5747	5829433	5828870	-	N
MSMEG_5748	5830131	5829490	-	N
MSMEG_5749	5830304	5830140	-	N
MSMEG_5750	5830420	5830307	-	N
MSMEG_5751	5830830	5830537	-	N
MSMEG_5753	5831541	5832110	+	Y
MSMEG_5752	5832586	5832107	-	N
MSMEG_5754	5832749	5833963	+	N
MSMEG_5755	5834167	5834094	-	N
MSMEG_5756	5834285	5834209	-	N
MSMEG_5757	5834394	5834322	-	N
MSMEG_5758	5834573	5834645	+	N
MSMEG_5759	5835828	5834677	-	N
MSMEG_5760	5836135	5837526	+	N
MSMEG_5761	5837607	5838014	+	N
MSMEG_5762	5838020	5838943	+	N
MSMEG_5763	5838945	5839619	+	N
MSMEG_5764	5839631	5840230	+	N
MSMEG_5765	5840603	5840238	-	N
MSMEG_5766	5840791	5841132	+	N
MSMEG_5767	5842152	5841139	-	N
MSMEG_5768	5842231	5842815	+	N
MSMEG_5769	5843261	5842827	-	N
MSMEG_5770	5843888	5843430	-	N
MSMEG_5771	5844388	5843975	-	N
MSMEG_5773	5844594	5845598	+	N
MSMEG_5774	5845595	5846764	+	N
MSMEG_5772	5845887	5845429	-	N
MSMEG_5775	5847201	5849369	+	N
MSMEG_5776	5849446	5850114	+	Y
MSMEG_5777	5850631	5850116	-	Y
MSMEG_5778	5850730	5851704	+	N
MSMEG_5779	5852493	5851717	-	N
MSMEG_5780	5853428	5852502	-	N
MSMEG_5781	5854480	5853425	-	N
MSMEG_5782	5855665	5854529	-	N
MSMEG_5783	5856710	5855822	-	N
MSMEG_5784	5857492	5856707	-	N
MSMEG_5785	5857676	5858473	+	Y
MSMEG_5786	5858470	5858934	+	N
MSMEG_5788	5859148	5859627	+	N
MSMEG_5787	5859149	5858967	-	N
MSMEG_5789	5859664	5860497	+	N
MSMEG_5790	5860529	5860801	+	N
MSMEG_5791	5860943	5861041	+	Y
MSMEG_5792	5861038	5861694	+	N
MSMEG_5793	5861703	5861984	+	N
MSMEG_5794	5862063	5862440	+	N
MSMEG_5795	5863562	5862693	-	N
MSMEG_5796	5863663	5864742	+	Y
MSMEG_5797	5865007	5865180	+	N
MSMEG_5798	5866293	5865211	-	Y (1 nt leader)
MSMEG_5799	5866339	5867736	+	N
MSMEG_5800	5869279	5867744	-	N
MSMEG_5801	5870710	5869361	-	N
MSMEG_5802	5870893	5871624	+	N
MSMEG_5803	5871708	5872067	+	N
MSMEG_5804	5872064	5872759	+	N
MSMEG_5805	5872756	5872902	+	N
MSMEG_5806	5873104	5872991	-	N
MSMEG_5807	5873134	5874081	+	N
MSMEG_5808	5874133	5874816	+	N
MSMEG_5809	5874832	5875731	+	N
MSMEG_5810	5875728	5877137	+	N
MSMEG_5811	5877794	5877168	-	N
MSMEG_5812	5877928	5878758	+	N
MSMEG_5813	5878755	5879558	+	N
MSMEG_5814	5879581	5880393	+	N
MSMEG_5815	5880390	5881853	+	N
MSMEG_5816	5882145	5883410	+	N
MSMEG_5817	5883806	5883420	-	Y
MSMEG_5818	5883823	5885037	+	N
MSMEG_5819	5885077	5885499	+	Y
MSMEG_5820	5885520	5885951	+	Y (1 nt leader)
MSMEG_5822	5885977	5887236	+	N
MSMEG_5821	5887831	5887175	-	N
MSMEG_5823	5889561	5887831	-	N
MSMEG_5824	5891855	5889558	-	Y
MSMEG_5826	5892606	5894912	+	N
MSMEG_5825	5893060	5891852	-	N
MSMEG_5827	5895273	5894923	-	Y
MSMEG_5828	5896554	5895289	-	Y
MSMEG_5829	5896604	5897635	+	Y
MSMEG_5830	5897635	5898432	+	N
MSMEG_5831	5899271	5898597	-	N
MSMEG_5832	5899516	5899268	-	N
MSMEG_5833	5900089	5899518	-	N
MSMEG_5834	5900220	5900858	+	Y
MSMEG_5835	5902514	5900871	-	N
MSMEG_5836	5903252	5902536	-	N
MSMEG_5837	5903802	5903317	-	Y
MSMEG_5838	5904367	5903822	-	Y
MSMEG_5840	5904456	5904905	+	N
MSMEG_5839	5906987	5904831	-	N
MSMEG_5841	5907883	5906984	-	Y
MSMEG_5842	5907914	5908537	+	N
MSMEG_5844	5908629	5909528	+	N
MSMEG_5843	5910120	5909473	-	N
MSMEG_5845	5911016	5910084	-	N
MSMEG_5846	5912161	5910956	-	N
MSMEG_5847	5913596	5912178	-	Y
MSMEG_5849	5913636	5915339	+	N
MSMEG_5848	5916760	5915336	-	N
MSMEG_5850	5917400	5916780	-	Y
MSMEG_5851	5917517	5918410	+	N
MSMEG_5852	5919597	5918416	-	N
MSMEG_5853	5919783	5921018	+	N
MSMEG_5854	5921046	5921669	+	N
MSMEG_5855	5922956	5921730	-	N
MSMEG_5856	5923401	5922946	-	N
MSMEG_5857	5924258	5923404	-	N
MSMEG_5858	5925019	5924255	-	N
MSMEG_5859	5926500	5925031	-	N
MSMEG_5860	5926686	5927285	+	Y
MSMEG_5861	5927282	5928484	+	N
MSMEG_5862	5928485	5929312	+	N
MSMEG_5863	5929309	5930664	+	N
MSMEG_5864	5930669	5930872	+	N
MSMEG_5865	5930884	5931423	+	N
MSMEG_5866	5931523	5932650	+	N
MSMEG_5867	5932661	5933098	+	N
MSMEG_5869	5933124	5933951	+	N
MSMEG_5868	5934246	5933938	-	N
MSMEG_5871	5934354	5934770	+	Y
MSMEG_5870	5936157	5934730	-	N
MSMEG_5872	5936918	5936199	-	Y
MSMEG_5873	5937058	5937876	+	Y
MSMEG_5874	5937904	5937978	+	N
MSMEG_5876	5938086	5938424	+	N
MSMEG_5875	5938591	5938421	-	N
MSMEG_5877	5939687	5938617	-	N
MSMEG_5878	5940551	5939853	-	N
MSMEG_5879	5941298	5940642	-	N
MSMEG_5880	5941399	5943753	+	N
MSMEG_5881	5943756	5944466	+	N
MSMEG_5882	5944463	5945350	+	N
MSMEG_5883	5945343	5945855	+	N
MSMEG_5884	5945888	5946787	+	N
MSMEG_5885	5947627	5946791	-	N
MSMEG_5886	5948610	5947663	-	N
MSMEG_5887	5948845	5949216	+	N
MSMEG_5888	5949354	5949644	+	N
MSMEG_5889	5949761	5950150	+	N
MSMEG_5890	5950199	5950363	+	Y
MSMEG_5892	5950364	5951875	+	N
MSMEG_5891	5952933	5951872	-	Y
MSMEG_5893	5953462	5952977	-	N
MSMEG_5894	5954094	5953462	-	N
MSMEG_5895	5955857	5954163	-	N
MSMEG_5896	5957006	5955858	-	N
MSMEG_5897	5958430	5957066	-	N
MSMEG_5898	5959485	5958427	-	N
MSMEG_5899	5960512	5959478	-	N
MSMEG_5900	5961715	5960513	-	N
MSMEG_5901	5962585	5961722	-	Y
MSMEG_5902	5963384	5962620	-	N
MSMEG_5903	5964604	5963654	-	N
MSMEG_5904	5964838	5964647	-	N
MSMEG_5906	5965003	5966181	+	N
MSMEG_5905	5965067	5964972	-	N
MSMEG_5907	5966201	5967298	+	N
MSMEG_5908	5967301	5968845	+	N
MSMEG_5909	5968842	5969831	+	N
MSMEG_5911	5969852	5970586	+	Y
MSMEG_5910	5970918	5970523	-	N
MSMEG_5912	5971046	5972599	+	N
MSMEG_5913	5973724	5972603	-	N
MSMEG_5914	5975390	5973735	-	Y
MSMEG_5915	5975459	5976259	+	N
MSMEG_5916	5976595	5976314	-	N
MSMEG_5917	5976871	5977719	+	N
MSMEG_5918	5978996	5977791	-	N
MSMEG_5919	5979709	5978993	-	N
MSMEG_5920	5980784	5979753	-	N
MSMEG_5921	5980944	5981846	+	N
MSMEG_5922	5981886	5982929	+	N
MSMEG_5923	5982929	5984107	+	N
MSMEG_5924	5984266	5984898	+	N
MSMEG_5925	5985003	5986154	+	N
MSMEG_5927	5986154	5986630	+	N
MSMEG_5926	5988120	5986627	-	N
MSMEG_5928	5988833	5988156	-	N
MSMEG_5929	5989782	5988883	-	N
MSMEG_5930	5991066	5989939	-	N
MSMEG_5931	5991860	5991078	-	N
MSMEG_5932	5992990	5991863	-	N
MSMEG_5933	5993104	5994012	+	N
MSMEG_5934	5994357	5994025	-	N
MSMEG_5938	5996576	5997187	+	N
MSMEG_5935	5996577	5994502	-	N
MSMEG_5936	5997067	5996684	-	N
MSMEG_5937	5998202	5997153	-	N
MSMEG_5939	5999164	5998199	-	N
MSMEG_5940	5999946	5999161	-	N
MSMEG_5941	6000020	6001720	+	Y
MSMEG_5943	6001722	6002582	+	N
MSMEG_5942	6005153	6002532	-	N
MSMEG_5944	6005369	6006970	+	N
MSMEG_5945	6007005	6007583	+	N
MSMEG_5947	6007711	6008229	+	N
MSMEG_5946	6009514	6008195	-	N
MSMEG_5948	6010416	6009511	-	N
MSMEG_5949	6011549	6010413	-	N
MSMEG_5950	6011799	6012347	+	N
MSMEG_5951	6012352	6013476	+	N
MSMEG_5952	6013473	6014132	+	N
MSMEG_5953	6014129	6014881	+	N
MSMEG_5954	6014893	6015528	+	N
MSMEG_5955	6015525	6016190	+	N
MSMEG_5956	6017173	6016202	-	N
MSMEG_5957	6018887	6017397	-	N
MSMEG_5958	6019278	6020018	+	N
MSMEG_5960	6020161	6021429	+	N
MSMEG_5959	6022453	6021392	-	N
MSMEG_5961	6023439	6022498	-	N
MSMEG_5962	6024206	6023439	-	N
MSMEG_5963	6026290	6024203	-	N
MSMEG_5964	6027831	6026548	-	N
MSMEG_5965	6028304	6029836	+	N
MSMEG_5966	6030627	6029863	-	N
MSMEG_5967	6032335	6030680	-	N
MSMEG_5968	6034267	6032735	-	N
MSMEG_5969	6035585	6034371	-	N
MSMEG_5970	6035857	6037233	+	N
MSMEG_5971	6037508	6037984	+	N
MSMEG_5972	6038726	6038034	-	N
MSMEG_5973	6038769	6038999	+	N
MSMEG_5974	6039284	6039442	+	N
MSMEG_5975	6040632	6039559	-	N
MSMEG_5977	6040647	6041201	+	N
MSMEG_5976	6042213	6041185	-	N
MSMEG_5978	6042911	6042243	-	N
MSMEG_5979	6043708	6042908	-	N
MSMEG_5980	6044961	6043705	-	N
MSMEG_5981	6045992	6044958	-	N
MSMEG_5982	6047368	6046007	-	N
MSMEG_5983	6048243	6047365	-	N
MSMEG_5984	6049809	6048253	-	N
MSMEG_5985	6050765	6049806	-	N
MSMEG_5986	6052589	6050802	-	N
MSMEG_5987	6053826	6052909	-	N
MSMEG_5988	6055199	6054384	-	N
MSMEG_5989	6056327	6055221	-	N
MSMEG_5990	6057563	6056400	-	N
MSMEG_5991	6057973	6057560	-	N
MSMEG_5992	6058920	6057955	-	N
MSMEG_5993	6060080	6058917	-	N
MSMEG_5994	6061084	6060080	-	N
MSMEG_5995	6062386	6061103	-	N
MSMEG_5996	6062510	6063673	+	Y
MSMEG_5997	6063676	6064056	+	N
MSMEG_5998	6064064	6064543	+	N
MSMEG_5999	6065526	6064621	-	N
MSMEG_6000	6066324	6065542	-	Y
MSMEG_6001	6066386	6067141	+	N
MSMEG_6002	6067138	6068025	+	N
MSMEG_6003	6068022	6068771	+	N
MSMEG_6004	6068768	6069844	+	N
MSMEG_6005	6069888	6070526	+	N
MSMEG_6006	6070523	6071269	+	N
MSMEG_6007	6072254	6071277	-	N
MSMEG_6008	6073491	6072343	-	N
MSMEG_6009	6074101	6073484	-	Y
MSMEG_6010	6074416	6074934	+	N
MSMEG_6011	6075848	6075060	-	N
MSMEG_6012	6077023	6075845	-	Y
MSMEG_6013	6077129	6078624	+	N
MSMEG_6014	6078624	6079766	+	N
MSMEG_6015	6079763	6080719	+	N
MSMEG_6016	6080716	6081651	+	N
MSMEG_6017	6081669	6082838	+	N
MSMEG_6018	6084166	6082847	-	N
MSMEG_6019	6084954	6084175	-	N
MSMEG_6020	6086037	6084958	-	N
MSMEG_6021	6087313	6086090	-	N
MSMEG_6022	6087420	6088601	+	N
MSMEG_6023	6089832	6088633	-	N
MSMEG_6025	6090096	6091412	+	N
MSMEG_6024	6093327	6091393	-	N
MSMEG_6026	6094070	6093324	-	N
MSMEG_6027	6095395	6094067	-	N
MSMEG_6028	6095547	6096458	+	N
MSMEG_6029	6096471	6097322	+	N
MSMEG_6030	6098625	6097336	-	N
MSMEG_6032	6098766	6099374	+	N
MSMEG_6031	6100206	6099367	-	N
MSMEG_6034	6101788	6101937	+	N
MSMEG_6033	6101910	6100369	-	N
MSMEG_6035	6102649	6102080	-	N
MSMEG_6036	6103556	6102657	-	N
MSMEG_6037	6104435	6103557	-	N
MSMEG_6038	6105625	6104435	-	N
MSMEG_6039	6105785	6106846	+	N
MSMEG_6040	6106889	6107464	+	N
MSMEG_6041	6109689	6107545	-	N
MSMEG_6042	6109952	6110566	+	N
MSMEG_6043	6110570	6111319	+	Y
MSMEG_6044	6112420	6111320	-	N
MSMEG_6045	6113341	6112469	-	N
MSMEG_6046	6114120	6113341	-	N
MSMEG_6047	6115072	6114107	-	N
MSMEG_6048	6115172	6116308	+	N
MSMEG_6049	6117524	6116358	-	N
MSMEG_6050	6118446	6117544	-	N
MSMEG_6051	6120448	6118443	-	N
MSMEG_6052	6120497	6121207	+	N
MSMEG_6053	6121140	6121799	+	Y
MSMEG_6054	6121823	6122608	+	Y
MSMEG_6055	6122877	6122623	-	N
MSMEG_6056	6124482	6123276	-	N
MSMEG_6057	6124745	6125368	+	N
MSMEG_6058	6127611	6125473	-	N
MSMEG_6059	6127912	6127628	-	Y
MSMEG_6060	6127999	6129036	+	Y
MSMEG_6061	6129033	6129749	+	N
MSMEG_6062	6130554	6129763	-	N
MSMEG_6063	6131585	6130551	-	N
MSMEG_6064	6132566	6131586	-	N
MSMEG_6065	6133003	6132746	-	N
MSMEG_6066	6133305	6133000	-	N
MSMEG_6067	6133469	6133305	-	N
MSMEG_6068	6133705	6133469	-	N
MSMEG_6069	6133794	6134993	+	N
MSMEG_6070	6134990	6135238	+	N
MSMEG_6071	6135261	6136205	+	N
MSMEG_6072	6136154	6137437	+	N
MSMEG_6073	6138388	6137444	-	N
MSMEG_6074	6139821	6138388	-	Y
MSMEG_6075	6140342	6139851	-	N
MSMEG_6076	6141007	6140339	-	N
MSMEG_6077	6141515	6141027	-	N
MSMEG_6078	6141800	6142360	+	N
MSMEG_6079	6142417	6143817	+	Y
MSMEG_6080	6143853	6144971	+	N
MSMEG_6081	6145758	6144973	-	N
MSMEG_6082	6146448	6145828	-	Y
MSMEG_6083	6146474	6147355	+	N
MSMEG_6084	6148374	6147363	-	Y
MSMEG_6085	6149445	6148672	-	N
MSMEG_6086	6149485	6149802	+	Y
MSMEG_6087	6149846	6151165	+	N
MSMEG_6088	6151718	6151170	-	N
MSMEG_6089	6152521	6151715	-	N
MSMEG_6090	6152758	6152546	-	N
MSMEG_6091	6155517	6152971	-	N
MSMEG_6093	6155687	6156166	+	N
MSMEG_6092	6156130	6155786	-	N
MSMEG_6094	6157769	6156246	-	Y
MSMEG_6095	6157793	6159031	+	N
MSMEG_6096	6159847	6159032	-	N
MSMEG_6097	6160867	6159923	-	N
MSMEG_6098	6161811	6160864	-	N
MSMEG_6099	6163442	6161892	-	N
MSMEG_6100	6164065	6163589	-	N
MSMEG_6101	6164601	6164065	-	N
MSMEG_6102	6164969	6164598	-	N
MSMEG_6103	6165819	6164962	-	N
MSMEG_6104	6166427	6165816	-	N
MSMEG_6105	6168759	6166447	-	N
MSMEG_6106	6168956	6169927	+	Y
MSMEG_6107	6169927	6171114	+	N
MSMEG_6108	6171114	6172130	+	N
MSMEG_6109	6172152	6172883	+	N
MSMEG_6110	6173463	6172888	-	Y
MSMEG_6111	6174488	6173520	-	N
MSMEG_6112	6175540	6174467	-	N
MSMEG_6113	6176979	6175537	-	N
MSMEG_6114	6177063	6177551	+	N
MSMEG_6116	6177612	6178142	+	N
MSMEG_6115	6179122	6178118	-	N
MSMEG_6117	6180477	6179128	-	N
MSMEG_6118	6181303	6180503	-	N
MSMEG_6119	6182027	6181305	-	N
MSMEG_6120	6183022	6182024	-	N
MSMEG_6121	6184046	6183015	-	N
MSMEG_6122	6185029	6184043	-	N
MSMEG_6123	6185967	6185038	-	N
MSMEG_6124	6187557	6185995	-	N
MSMEG_6126	6187860	6188864	+	Y
MSMEG_6125	6189787	6188858	-	Y
MSMEG_6127	6190044	6190403	+	N
MSMEG_6129	6190437	6190883	+	N
MSMEG_6128	6191315	6190869	-	N
MSMEG_6130	6192889	6191312	-	N
MSMEG_6131	6194094	6192886	-	N
MSMEG_6132	6195596	6194325	-	N
MSMEG_6133	6196530	6195607	-	N
MSMEG_6134	6198159	6196561	-	N
MSMEG_6135	6198706	6198302	-	N
MSMEG_6136	6199776	6198808	-	N
MSMEG_6137	6200005	6203940	+	Y
MSMEG_6138	6203937	6205274	+	N
MSMEG_6140	6205271	6206551	+	N
MSMEG_6139	6207134	6206541	-	N
MSMEG_6141	6208917	6207136	-	N
MSMEG_6142	6209920	6208979	-	Y
MSMEG_6143	6209977	6211740	+	Y
MSMEG_6144	6213193	6211742	-	N
MSMEG_6145	6213505	6214221	+	N
MSMEG_6146	6214302	6215708	+	N
MSMEG_6147	6215883	6216974	+	N
MSMEG_6148	6217061	6218383	+	N
MSMEG_6149	6219092	6218391	-	N
MSMEG_6150	6219676	6220032	+	N
MSMEG_6151	6220029	6220904	+	N
MSMEG_6152	6221063	6220991	-	N
MSMEG_6153	6222335	6221127	-	Y (1 nt leader)
MSMEG_6154	6222417	6224108	+	Y
MSMEG_6155	6224166	6225488	+	N
MSMEG_6156	6226197	6225496	-	N
MSMEG_6157	6229170	6226360	-	N
MSMEG_6158	6229867	6229274	-	N
MSMEG_6159	6230166	6229963	-	N
MSMEG_6160	6230468	6232798	+	N
MSMEG_6161	6233070	6234392	+	N
MSMEG_6162	6235101	6234400	-	N
MSMEG_6163	6235347	6236363	+	N
MSMEG_6166	6236388	6236831	+	N
MSMEG_6164	6236774	6236448	-	N
MSMEG_6165	6237345	6236785	-	N
MSMEG_6167	6237920	6237351	-	N
MSMEG_6170	6238524	6238718	+	N
MSMEG_6168	6238549	6237917	-	N
MSMEG_6169	6239853	6238696	-	N
MSMEG_6171	6240800	6239850	-	N
MSMEG_6172	6241332	6240784	-	N
MSMEG_6173	6241384	6242253	+	Y
MSMEG_6174	6243474	6242692	-	Y
MSMEG_6175	6243569	6244549	+	N
MSMEG_6176	6244546	6245172	+	N
MSMEG_6177	6245169	6246317	+	N
MSMEG_6178	6246323	6247654	+	N
MSMEG_6179	6247672	6250494	+	N
MSMEG_6180	6251238	6250558	-	N
MSMEG_6182	6251411	6251920	+	N
MSMEG_6181	6251857	6251348	-	N
