operon_no.	single/multi	strand	start_gene	last_gene	operon_left_cord	operon_right_cord	locus_tag	gene/RNA_type	name_gene	kegg_nomenclature	start_position	last_position	first_gene/in_operon	form	leaderless?	changed
788		-			3910465	3922256	Rv3498c				3917998	3916946		1	N	
788		-			3910465	3922256	Rv3499c				3919200	3917998		1	N	
788		-			3910465	3922256	Rv3500c				3920062	3919220		1	N	
788		-			3910465	3922256	Rv3501c				3920861	3920097		1	N	
788		-			3910465	3922256	Rv3502c				3922040	3921087		1	N	
788		-			3910465	3922256	Rv3503c				3922256	3922065		1	N	
789		+			3922471	3930714	Rv3504				3922471	3923673		1	N	
789		+			3922471	3930714	Rv3505				3923698	3924819		1	N	
789		+			3922471	3930714	Rv3506				3924890	3926398		1	N	
789		+			3922471	3930714	Rv3507				3926569	3930714		1	N	
790		-			3936877	3939257	Rv3509c				3938424	3936877		1	N	
790		-			3936877	3939257	Rv3510c				3939257	3938421		1	N	
791		+			3952544	3954270	Rv3516				3952544	3953335		1	N	
791		+			3952544	3954270	Rv3517				3953431	3954270		1	N	
792		-			3954325	3957368	Rv3518c				3955521	3954325		1	N	
792		-			3954325	3957368	Rv3520c				3957368	3956325		1	N	
793		+			3957521	3963599	Rv3521				3957521	3958432		1	N	
793		+			3957521	3963599	Rv3522				3958448	3959512		1	N	
793		+			3957521	3963599	Rv3523				3959529	3960713		1	N	
793		+			3957521	3963599	Rv3524				3960755	3961786		1	N	
794		+			3962439	3964054	Rv3526				3962439	3963599		1	N	
794		+			3962439	3964054	Rv3527				3963605	3964054		1	N	
795		-			3964479	3968944	Rv3529c				3967038	3965884		1	N	
795		-			3964479	3968944	Rv3530c				3967820	3967038		1	N	
795		-			3964479	3968944	Rv3531c				3968944	3967817		1	N	
796		-			3970705	3975296	Rv3533c				3972453	3970705		1	N	
796		-			3970705	3975296	Rv3534c				3973592	3972552		1	N	
796		-			3970705	3975296	Rv3535c				3974500	3973589		1	N	
796		-			3970705	3975296	Rv3536c				3975296	3974511		1	N	
797		+			3975369	3979498	Rv3537				3975369	3977060		1	N	
797		+			3975369	3979498	Rv3538				3977062	3977922		1	N	
797		+			3975369	3979498	Rv3539				3978059	3979498		1	N	
798		-			3979499	3985445	Rv3540c				3980659	3979499		1	N	
798		-			3979499	3985445	Rv3541c				3981048	3980659		1	N	
798		-			3979499	3985445	Rv3542c				3981980	3981045		1	N	
798		-			3979499	3985445	Rv3543c				3983140	3981977		1	N	
798		-			3979499	3985445	Rv3544c				3984144	3983125		1	N	
798		-			3979499	3985445	Rv3545c				3985445	3984144		1	N	
799		+			3985557	3987299	Rv3546				3985557	3986732		1	N	
799		+			3985557	3987299	Rv3547				3986844	3987299		1	Y	
800		-			3987382	3989098	Rv3548c				3988296	3987382		1	N	
800		-			3987382	3989098	Rv3549c				3989098	3988319		1	N	
801		+			3989153	3994742	Rv3550				3989153	3989896		1	N	
801		+			3989153	3994742	Rv3551				3989896	3990774		1	N	
801		+			3989153	3994742	Rv3552				3990771	3991523		1	N	
801		+			3989153	3994742	Rv3553				3991621	3992688		1	N	
801		+			3989153	3994742	Rv3554				3992685	3994742		1	N	
802		-			3994830	3997631	Rv3555c				3995699	3994830		1	N	
802		-			3994830	3997631	Rv3556c				3996964	3995804		1	N	
802		-			3994830	3997631	Rv3557c				3997631	3997029		1	Y	
803		-			3999647	4001589	Rv3559c				4000435	3999647		1	N	
803		-			3999647	4001589	Rv3560c				4001589	4000432		1	N	
804		+			4001637	4007366	Rv3561				4001637	4003160		1	N	
804		+			4001637	4007366	Rv3562				4003161	4004294		1	N	
804		+			4001637	4007366	Rv3563				4004291	4005250		1	N	
804		+			4001637	4007366	Rv3564				4005247	4006203		1	N	
804		+			4001637	4007366	Rv3565				4006200	4007366		1	N	
805		-			4007331	4012270	Rv3566c				4008182	4007331		1	N	
805		-			4007331	4012270	Rv3566A				4008433	4008167		1	N	
805		-			4007331	4012270	Rv3567c				4009282	4008719		1	N	
805		-			4007331	4012270	Rv3568c				4010199	4009297		1	N	
805		-			4007331	4012270	Rv3569c				4011071	4010196		1	N	
805		-			4007331	4012270	Rv3570c				4012270	4011086		1	N	
806		+			4012417	4014041	Rv3571				4012417	4013493		1	N	
806		+			4012417	4014041	Rv3572				4013511	4014041		1	N	
807		-			4014077	4018168	Rv3573c				4016212	4014077		1	N	
807		-			4014077	4018168	Rv3575c				4018168	4017089		1	Y	
808		+			4018358	4021383	Rv3576				4018358	4019071		1	N	
808		+			4018358	4021383	Rv3577				4019262	4020128		1	N	
808		+			4018358	4021383	Rv3578				4020142	4021383		1	N	
809		-			4021425	4025544	Rv3579c				4022393	4021425		1	N	
809		-			4021425	4025544	Rv3580c				4023803	4022394		1	Y	
809		-			4021425	4025544	Rv3581c				4024347	4023868		1	Y	
809		-			4021425	4025544	Rv3582c				4025039	4024344		1	N	
809		-			4021425	4025544	Rv3583c				4025544	4025056		1	N	
810		+			4025830	4028967	Rv3584				4025830	4026378		1	N	
810		+			4025830	4028967	Rv3585				4026444	4027886		1	N	
810		+			4025830	4028967	Rv3586				4027891	4028967		1	N	
811		-			4028968	4034042	Rv3587c				4029762	4028968		1	Y	
811		-			4028968	4034042	Rv3588c				4030494	4029871		1	Y	
811		-			4028968	4034042	Rv3590c				4033158	4031404		1	N	
811		-			4028968	4034042	Rv3591c				4034042	4033269		1	N	
813		+			4034057	4036684	Rv3592				4034057	4034374		1	Y	
813		+			4034057	4036684	Rv3593				4034352	4035710		1	N	
813		+			4034057	4036684	Rv3594				4035857	4036684		1	N	
814		-			4036731	4053847	Rv3595c				4038050	4036731		1	N	
814		-			4036731	4053847	Rv3596c				4040704	4038158		1	N	
814		-			4036731	4053847	Rv3597c				4041319	4040981		1	N	
814		-			4036731	4053847	Rv3598c				4042940	4041423		1	Y	
814		-			4036731	4053847	Rv3600c				4043859	4043041		1	N	
814		-			4036731	4053847	Rv3601c				4044281	4043862		1	N	
814		-			4036731	4053847	Rv3602c				4045210	4044281		1	N	
814		-			4036731	4053847	Rv3603c				4046118	4045207		1	N	
814		-			4036731	4053847	Rv3604c				4047496	4046303		1	Y	
814		-			4036731	4053847	Rv3605c				4048181	4047705		1	N	
814		-			4036731	4053847	Rv3606c				4048747	4048181		1	N	
814		-			4036731	4053847	Rv3607c				4049145	4048744		1	N	
814		-			4036731	4053847	Rv3608c				4049980	4049138		1	N	
814		-			4036731	4053847	Rv3609c				4050585	4049977		1	N	
814		-			4036731	4053847	Rv3610c				4052883	4050601		1	N	
815		-			4053518	4056375	Rv3612c				4053847	4053518		1	N	
815		-			4053518	4056375	Rv3613c				4054042	4053881		1	N	
815		-			4053518	4056375	Rv3614c				4054696	4054142		1	N	
815		-			4053518	4056375	Rv3615c				4055123	4054812		1	N	
815		-			4053518	4056375	Rv3616c				4056375	4055197		1	N	
816		+			4057733	4059885	Rv3617				4057733	4058701		1	N	
816		+			4057733	4059885	Rv3618				4058698	4059885		1	N	
817		-			4059984	4062198	Rv3619c				4060268	4059984		1	N	
817		-			4059984	4062198	Rv3620c				4060591	4060295		1	N	
817		-			4059984	4062198	Rv3621c				4061889	4060648		1	N	
817		-			4059984	4062198	Rv3622c				4062198	4061899		1	N	
818		-			4063254	4069054	Rv3624c				4063856	4063254		1	Y	
818		-			4063254	4069054	Rv3625c				4064872	4063901		1	N	
818		-			4063254	4069054	Rv3626c				4065903	4064851		1	N	
818		-			4063254	4069054	Rv3627c				4067285	4065900		1	N	
819		+			4069175	4075409	Rv3630				4069175	4070470		1	N	
819		+			4069175	4075409	Rv3631				4070514	4071239		1	N	
819		+			4069175	4075409	Rv3632				4071236	4071580		1	N	
819		+			4069175	4075409	Rv3633				4071791	4072666		1	N	
819		+			4069175	4075409	Rv3635				4073634	4075409		1	N	
820		+			4073634	4077730	Rv3636				4075752	4076099		1	N	
820		+			4073634	4077730	Rv3637				4076484	4076984		1	N	
820		+			4073634	4077730	Rv3638				4076984	4077730		1	N	
821		-			4077884	4082721	Rv3639c				4078450	4077884		1	N	
821		-			4077884	4082721	Rv3640c				4079749	4078520		1	N	
821		-			4077884	4082721	Rv3641c				4080560	4079925		1	N	
821		-			4077884	4082721	Rv3642c				4080765	4080571		1	N	
822		-			4084453	4088531	Rv3646c				4087257	4084453		1	N	
822		-			4084453	4088531	Rv3647c				4088188	4087610		1	Y	
822		-			4084453	4088531	Rv3648c				4088531	4088328		1	N	
823		+			4088781	4093946	Rv3649				4088781	4091096		1	N	
823		+			4088781	4093946	Rv3650				4091233	4091517		1	N	
823		+			4088781	4093946	Rv3651				4091841	4092878		1	Y	
824		-			4094660	4099148	Rv3654c				4094914	4094660		1	N	
824		-			4094660	4099148	Rv3655c				4095300	4094923		1	N	
824		-			4094660	4099148	Rv3656c				4095530	4095324		1	N	
824		-			4094660	4099148	Rv3657c				4096115	4095540		1	N	
824		-			4094660	4099148	Rv3658c				4096939	4096139		1	N	
824		-			4094660	4099148	Rv3659c				4097994	4096936		1	N	
824		-			4094660	4099148	Rv3660c				4099148	4098096		1	N	
825		-			4101265	4107084	Rv3662c				4102035	4101265		1	N	
825		-			4101265	4107084	Rv3663c				4103678	4102032		1	N	
825		-			4101265	4107084	Rv3664c				4104475	4103675		1	N	
825		-			4101265	4107084	Rv3665c				4105457	4104531		1	N	
825		-			4101265	4107084	Rv3666c				4107084	4105459		1	Y	
826		+			4110827	4112329	Rv3669				4110827	4111345		1	N	
826		+			4110827	4112329	Rv3670				4111346	4112329		1	N	
827		-			4112322	4115894	Rv3671c				4113515	4112322		1	N	
827		-			4112322	4115894	Rv3672c				4114342	4113521		1	N	
827		-			4112322	4115894	Rv3673c				4115157	4114474		1	N	
827		-			4112322	4115894	Rv3674c				4115945	4115157		1	Y	
828		+			4116002	4117152	Rv3675				4116017	4116379		1	Y	
828		+			4116002	4117152	Rv3676				4116478	4117152		1	N	
829		-			4117258	4118691	Rv3677c				4118052	4117258		1	N	
829		-			4117258	4118691	Rv3678c				4118514	4118059		1	N	
829		-			4117258	4118691	Rv3678A				4118691	4118530		1	Y	
830		+			4118776	4126479	Rv3679				4118779	4119798		1	Y	
830		+			4118776	4126479	Rv3680				4119795	4120955		1	N	
830		+			4118776	4126479	Rv3682				4121916	4124348		1	Y	
830		+			4118776	4126479	Rv3683				4124417	4125376		1	N	
830		+			4118776	4126479	Rv3684				4125439	4126479		1	N	
832		-			4127295	4130357	Rv3685c				4128725	4127295		1	N	
832		-			4127295	4130357	Rv3686c				4129083	4128751		1	N	
832		-			4127295	4130357	Rv3687c				4129691	4129323		1	N	
832		-			4127295	4130357	Rv3688c				4130357	4129893		1	Y	
833		+			4130357	4136048	Rv3689				4130357	4131712		1	N	
833		+			4130357	4136048	Rv3690				4131739	4132392		1	N	
833		+			4130357	4136048	Rv3691				4132518	4133519		1	N	
833		+			4130357	4136048	Rv3692				4133516	4134592		1	N	
833		+			4130357	4136048	Rv3693				4134726	4136048		1	N	
834		-			4138202	4140242	Rv3696c				4139755	4138202		1	Y (1 nt leader)	
834		-			4138202	4140242	Rv3697c				4140242	4139805		1	N	
835		+			4140493	4142745	Rv3698				4140550	4142022		1	Y	
835		+			4140493	4142745	Rv3699				4142044	4142745		1	Y	
836		-			4142748	4153483	Rv3700c				4143920	4142748		1	N	
836		-			4142748	4153483	Rv3701c				4144916	4143951		1	N	
836		-			4142748	4153483	Rv3702c				4145614	4144913		1	N	
836		-			4142748	4153483	Rv3703c				4146891	4145614		1	N	
836		-			4142748	4153483	Rv3704c				4148186	4146888		1	N	
836		-			4142748	4153483	Rv3705c				4148962	4148318		1	N	
836		-			4142748	4153483	Rv3705A				4149480	4149091		1	Y	
836		-			4142748	4153483	Rv3706c				4149902	4149591		1	Y	
836		-			4142748	4153483	Rv3707c				4151040	4150030		1	N	
836		-			4142748	4153483	Rv3708c				4152217	4151180		1	N	
836		-			4142748	4153483	Rv3709c				4152805	4152218		1	Y	
837		+			4156981	4158922	Rv3712				4156981	4158222		1	Y	
837		+			4156981	4158922	Rv3713				4158227	4158922		1	N	
838		-			4158931	4162258	Rv3714c				4159821	4158931		1	N	
838		-			4158931	4162258	Rv3715c				4160500	4159889		1	N	
838		-			4158931	4162258	Rv3716c				4160913	4160512		1	N	
838		-			4158931	4162258	Rv3718c				4162258	4161815		1	N	
839		+			4161048	4164998	Rv3717				4161012	4161773		1	Y	
839		+			4161048	4164998	Rv3719				4162342	4163718		1	Y	
839		+			4161048	4164998	Rv3720				4163736	4164998		1	N	
841		-			4164995	4168128	Rv3721c				4166731	4164995		1	Y	
841		-			4164995	4168128	Rv3722c				4168128	4166821		1	N	
842		+			4168536	4180615	Rv3723				4168536	4169300		1	N	
842		+			4168536	4180615	Rv3724A				4169467	4169709		1	N	
842		+			4168536	4180615	Rv3724B				4169606	4170169		1	N	
842		+			4168536	4180615	Rv3725				4170229	4171143		1	Y	
842		+			4168536	4180615	Rv3726				4171421	4172614		1	N	
842		+			4168536	4180615	Rv3727				4172955	4174763		1	N	
842		+			4168536	4180615	Rv3728				4174873	4178070		1	N	
842		+			4168536	4180615	Rv3729				4178249	4180615		1	Y	
843		+			4181758	4183992	Rv3731				4181758	4182834		1	N	
843		+			4181758	4183992	Rv3732				4182934	4183992		1	Y	
844		-			4184012	4185890	Rv3733c				4184512	4184012		1	N	
844		-			4184012	4185890	Rv3734c				4185890	4184526		1	Y	
845		+			4186089	4189288	Rv3735				4186089	4186577		1	N	
845		+			4186089	4189288	Rv3736				4186634	4187695		1	Y	
845		+			4186089	4189288	Rv3737				4187699	4189288		1	Y (1 nt leader)	
846		-			4189285	4196506	Rv3738c				4190232	4189285		1	N	
846		-			4189285	4196506	Rv3739c				4190517	4190284		1	N	
846		-			4189285	4196506	Rv3740c				4192179	4190833		1	N	
846		-			4189285	4196506	Rv3741c				4192853	4192179		1	N	
846		-			4189285	4196506	Rv3742c				4193245	4192850		1	N	
846		-			4189285	4196506	Rv3743c				4195373	4193391		1	N	
846		-			4189285	4196506	Rv3745c				4196098	4195886		1	N	
846		-			4189285	4196506	Rv3746c				4196506	4196171		1	N	
848		+			4196724	4197595	Rv3747				4196724	4197107		1	Y	
848		+			4196724	4197595	Rv3748				4197236	4197595		1	N	
849		-			4197628	4199705	Rv3749c				4198137	4197628		1	N	
849		-			4197628	4199705	Rv3750c				4198597	4198205		1	N	
850		-			4199247	4200221	Rv3752c				4199705	4199247		1	N	
850		-			4199247	4200221	Rv3753c				4200242	4199721		1	Y	
851		-			4201289	4211009	Rv3755c				4201888	4201289		1	Y	
851		-			4201289	4211009	Rv3756c				4202613	4201894		1	N	
851		-			4201289	4211009	Rv3757c				4203299	4202610		1	N	
851		-			4201289	4211009	Rv3758c				4204417	4203287		1	N	
851		-			4201289	4211009	Rv3759c				4205373	4204426		1	Y	
851		-			4201289	4211009	Rv3761c				4206917	4205862		1	Y	
851		-			4201289	4211009	Rv3762c				4208870	4206996		1	Y	
853		-			4209582	4211784	Rv3764c				4211009	4209582		1	N	
853		-			4209582	4211784	Rv3765c				4211820	4211080		1	Y	
854		+			4214070	4214887	Rv3768				4214070	4214429		1	N	
854		+			4214070	4214887	Rv3769				4214615	4214887		1	Y	
855		-			4215200	4216730	Rv3770c				4215775	4215200		1	N	
855		-			4215200	4216730	Rv3770A				4216063	4215881		1	N	
855		-			4215200	4216730	Rv3770B				4216269	4216078		1	N	
855		-			4215200	4216730	Rv3771c				4216730	4216404		1	N	
856		+			4217134	4223680	Rv3772				4217134	4218195		1	Y	
856		+			4217134	4223680	Rv3774				4218849	4219673		1	Y	
856		+			4217134	4223680	Rv3775				4219685	4220932		1	N	
856		+			4217134	4223680	Rv3776				4221089	4222648		1	N	
856		+			4217134	4223680	Rv3777				4222703	4223680		1	Y	
858		+			4224985	4232393	Rv3779				4224985	4226985		1	Y	
858		+			4224985	4232393	Rv3780				4226989	4227525		1	N	
858		+			4224985	4232393	Rv3781				4227529	4228350		1	N	
858		+			4224985	4232393	Rv3782				4228347	4229261		1	N	
858		+			4224985	4232393	Rv3783				4229258	4230100		1	N	
858		+			4224985	4232393	Rv3784				4230256	4231236		1	N	
858		+			4224985	4232393	Rv3785				4231320	4232393		1	N	
859		-			4232374	4234536	Rv3786c				4233597	4232374		1	Y	
859		-			4232374	4234536	Rv3787c				4234536	4233610		1	N	
860		+			4234780	4254327	Rv3788				4234780	4235265		1	N	
860		+			4234780	4254327	Rv3789				4235374	4235739		1	N	
860		+			4234780	4254327	Rv3790				4235779	4237164		1	Y (1 nt leader)	
860		+			4234780	4254327	Rv3791				4237165	4237929		1	N	
860		+			4234780	4254327	Rv3792				4237932	4239863		1	N	
860		+			4234780	4254327	Rv3793				4239917	4243147		1	Y	
860		+			4234780	4254327	Rv3794				4243233	4246517		1	Y	
860		+			4234780	4254327	Rv3795				4246514	4249810		1	N	
860		+			4234780	4254327	Rv3796				4249878	4251005		1	N	
860		+			4234780	4254327	Rv3797				4251085	4252866		1	N	
860		+			4234780	4254327	Rv3798				4252993	4254327		1	N	
861		-			4254380	4273475	Rv3799c				4255948	4254380		1	N	
861		-			4254380	4273475	Rv3800c				4261146	4255945		1	N	
861		-			4254380	4273475	Rv3801c				4263066	4261153		1	N	
861		-			4254380	4273475	Rv3802c				4264365	4263355		1	N	
861		-			4254380	4273475	Rv3803c				4265462	4264563		1	N	
861		-			4254380	4273475	Rv3804c				4266658	4265642		1	N	
861		-			4254380	4273475	Rv3805c				4268836	4266953		1	N	
861		-			4254380	4273475	Rv3806c				4269833	4268925		1	N	
861		-			4254380	4273475	Rv3807c				4270337	4269840		1	N	
861		-			4254380	4273475	Rv3808c				4272279	4270366		1	N	
861		-			4254380	4273475	Rv3809c				4273475	4272276		1	N	
862		+			4273739	4278085	Rv3810				4273739	4274593		1	N	
862		+			4273739	4278085	Rv3811				4274756	4276417		1	Y	
862		+			4273739	4278085	Rv3812				4276571	4278085		1	N	
863		-			4278394	4281571	Rv3813c				4279215	4278394		1	N	
863		-			4278394	4281571	Rv3814c				4280015	4279230		1	N	
863		-			4278394	4281571	Rv3815c				4280788	4280033		1	N	
863		-			4278394	4281571	Rv3816c				4281571	4280792		1	Y	
864		+			4281647	4284331	Rv3817				4281647	4282402		1	N	
864		+			4281647	4284331	Rv3818				4282449	4283999		1	N	
864		+			4281647	4284331	Rv3819				4283996	4284331		1	N	
865		-			4288260	4299605	Rv3823c				4291529	4288260		1	N	
865		-			4288260	4299605	Rv3824c				4293174	4291639		1	N	
865		-			4288260	4299605	Rv3825c				4299605	4293225		1	N	
866		-			4301563	4308914	Rv3827c				4302789	4301563		1	N	
866		-			4301563	4308914	Rv3828c				4303397	4302786		1	N	
866		-			4301563	4308914	Rv3829c				4305008	4303398		1	N	
866		-			4301563	4308914	Rv3830c				4305685	4305056		1	N	
866		-			4301563	4308914	Rv3832c				4306811	4306236		1	Y	
866		-			4301563	4308914	Rv3834c				4308914	4307655		1	Y	
869		+			4309047	4310814	Rv3835				4309047	4310396		1	Y (1 nt leader)	
869		+			4309047	4310814	Rv3836				4310401	4310814		1	N	
870		-			4311009	4312669	Rv3837c				4311707	4311009		1	N	
870		-			4311009	4312669	Rv3838c				4312669	4311704		1	Y	
871		+			4312765	4314723	Rv3839				4312765	4313541		1	N	
871		+			4312765	4314723	Rv3840				4313567	4313980		1	N	
871		+			4312765	4314723	Rv3841				4314178	4314723		1	Y	
872		-			4314738	4316596	Rv3842c				4315562	4314738		1	N	
872		-			4314738	4316596	Rv3843c				4316596	4315568		1	Y	
873		+			4318775	4325968	Rv3844				4318775	4319266		1	N	
873		+			4318775	4325968	Rv3845				4319281	4319640		1	N	
873		+			4318775	4325968	Rv3846				4320704	4321327		1	N	
873		+			4318775	4325968	Rv3847				4321538	4322071		1	N	
873		+			4318775	4325968	Rv3848				4322326	4323234		1	N	
873		+			4318775	4325968	Rv3849				4323499	4323897		1	N	
873		+			4318775	4325968	Rv3850				4324015	4324671		1	N	
873		+			4318775	4325968	Rv3851				4324683	4324967		1	N	
873		+			4318775	4325968	Rv3852				4325074	4325478		1	N	
873		+			4318775	4325968	Rv3853				4325495	4325968		1	N	
874		-			4326004	4336081	Rv3854c				4327473	4326004		1	Y	
874		-			4326004	4336081	Rv3856c				4329408	4328401		1	N	
874		-			4326004	4336081	Rv3857c				4329614	4329417		1	N	
874		-			4326004	4336081	Rv3858c				4331505	4330039		1	N	
874		-			4326004	4336081	Rv3859c				4336081	4331498		1	N	
876		+			4336777	4340027	Rv3860				4336777	4337949		1	N	
876		+			4336777	4340027	Rv3861				4337946	4338272		1	N	
877		+			4338849	4357535	Rv3863				4338849	4340027		1	N	
877		+			4338849	4357535	Rv3864				4340270	4341478		1	N	
877		+			4338849	4357535	Rv3865				4341566	4341877		1	N	
877		+			4338849	4357535	Rv3866				4341880	4342731		1	N	
877		+			4338849	4357535	Rv3867				4342770	4343321		1	N	
877		+			4338849	4357535	Rv3868				4343314	4345035		1	N	
877		+			4338849	4357535	Rv3869				4345039	4346481		1	N	
877		+			4338849	4357535	Rv3870				4346481	4348724		1	N	
877		+			4338849	4357535	Rv3871				4348827	4350602		1	N	
877		+			4338849	4357535	Rv3872				4350745	4351044		1	N	
877		+			4338849	4357535	Rv3873				4351075	4352181		1	N	
877		+			4338849	4357535	Rv3874				4352274	4352576		1	N	
877		+			4338849	4357535	Rv3875				4352609	4352896		1	N	
877		+			4338849	4357535	Rv3876				4353010	4355010		1	N	
877		+			4338849	4357535	Rv3877				4355007	4356542		1	N	
877		+			4338849	4357535	Rv3878				4356693	4357535		1	N	
878		-			4357593	4393073	Rv3879c				4359782	4357593		1	N	
878		-			4357593	4393073	Rv3880c				4360546	4360199		1	N	
878		-			4357593	4393073	Rv3881c				4361925	4360543		1	N	
878		-			4357593	4393073	Rv3882c				4363420	4362032		1	N	
878		-			4357593	4393073	Rv3883c				4364757	4363417		1	N	
878		-			4357593	4393073	Rv3884c				4366838	4364979		1	N	
878		-			4357593	4393073	Rv3885c				4368521	4366908		1	N	
878		-			4357593	4393073	Rv3886c				4370170	4368518		1	N	
878		-			4357593	4393073	Rv3887c				4371684	4370155		1	N	
878		-			4357593	4393073	Rv3888c				4372706	4371681		1	Y	
878		-			4357593	4393073	Rv3889c				4373630	4372800		1	N	
878		-			4357593	4393073	Rv3890c				4374013	4373726		1	N	
878		-			4357593	4393073	Rv3891c				4374372	4374049		1	N	
878		-			4357593	4393073	Rv3892c				4375683	4374484		1	N	
878		-			4357593	4393073	Rv3893c				4375995	4375762		1	N	
878		-			4357593	4393073	Rv3894c				4380452	4376262		1	N	
878		-			4357593	4393073	Rv3895c				4381940	4380453		1	N	
878		-			4357593	4393073	Rv3896c				4382851	4381943		1	N	
878		-			4357593	4393073	Rv3897c				4383640	4383008		1	N	
878		-			4357593	4393073	Rv3898c				4383985	4383653		1	N	
878		-			4357593	4393073	Rv3899c				4385379	4384147		1	N	
878		-			4357593	4393073	Rv3900c				4386308	4385373		1	N	
878		-			4357593	4393073	Rv3901c				4386814	4386365		1	N	
878		-			4357593	4393073	Rv3902c				4387895	4387365		1	N	
878		-			4357593	4393073	Rv3903c				4390432	4387892		1	N	
878		-			4357593	4393073	Rv3904c				4390709	4390437		1	N	
878		-			4357593	4393073	Rv3905c				4391031	4390720		1	Y	
878		-			4357593	4393073	Rv3906c				4391606	4391097		1	N	
878		-			4357593	4393073	Rv3907c				4393073	4391631		1	Y	
879		+			4393449	4404412	Rv3908				4393449	4394195		1	Y	
879		+			4393449	4404412	Rv3909				4394192	4396600		1	N	
879		+			4393449	4404412	Rv3910				4396597	4400151		1	N	
879		+			4393449	4404412	Rv3911				4400186	4400854		1	N	
879		+			4393449	4404412	Rv3912				4400870	4401634		1	N	
879		+			4393449	4404412	Rv3913				4401728	4402735		1	N	
879		+			4393449	4404412	Rv3914				4402732	4403082		1	N	
879		+			4393449	4404412	Rv3915				4403192	4404412		1	N	
#N/A		+			#N/A	#N/A	Rvnt01				10887	10960		1	N	
#N/A		+			#N/A	#N/A	Rvnt02				11112	11184		1	N	
#N/A		+			#N/A	#N/A	Rv0009				12486	13016		1	Y	
#N/A		+			#N/A	#N/A	Rvnt03				25644	25726		1	N	
#N/A		+			#N/A	#N/A	Rv0038				41307	41912		1	Y	
#N/A		+			#N/A	#N/A	Rv0041				43562	46471		1	Y	
#N/A		+			#N/A	#N/A	Rv0068				75301	76212		1	N	
#N/A		+			#N/A	#N/A	Rv0078				86528	87133		1	N	
#N/A		-			#N/A	#N/A	Rv0078A				87801	87208		1	N	
#N/A		-			#N/A	#N/A	Rv0103c				122173	119915		1	N	
#N/A		-			#N/A	#N/A	Rv0105c				124264	123980		1	N	
#N/A		-			#N/A	#N/A	Rv0116c				141022	140267		1	N	
#N/A		+			#N/A	#N/A	Rv0117				141200	142144		1	N	
#N/A		-			#N/A	#N/A	Rv0118c				143876	142128		1	Y	
#N/A		+			#N/A	#N/A	Rv0119				144049	145626		1	N	
#N/A		-			#N/A	#N/A	Rv0129c				157600	156578		1	N	
#N/A		+			#N/A	#N/A	Rv0130				157847	158302		1	N	
#N/A		-			#N/A	#N/A	Rv0135c				163249	162644		1	N	
#N/A		-			#N/A	#N/A	Rv0137c				165260	164712		1	N	
#N/A		-			#N/A	#N/A	Rv0141c				167684	167271		1	Y	
#N/A		-			#N/A	#N/A	Rv0143c				170128	168704		1	Y	
#N/A		-			#N/A	#N/A	Rv0157A				186623	186495		1	N	
#N/A		+			#N/A	#N/A	Rv0161				190607	191956		1	Y	
#N/A		-			#N/A	#N/A	Rv0162c				193135	191984		1	N	
#N/A		-			#N/A	#N/A	Rv0165c				194938	194144		1	N	
#N/A		-			#N/A	#N/A	Rv0189c				221723	219996		1	Y	
#N/A		-			#N/A	#N/A	Rv0193c				226571	224724		1	N	
#N/A		-			#N/A	#N/A	Rv0198c				236507	234516		1	Y	
#N/A		+			#N/A	#N/A	Rv0203				241514	241924		1	N	
#N/A		+			#N/A	#N/A	Rv0205				243384	244487		1	Y	
#N/A		+			#N/A	#N/A	Rv0214				256160	257677		1	Y	
#N/A		-			#N/A	#N/A	Rv0215c				258856	257783		1	N	
#N/A		-			#N/A	#N/A	Rv0217c				260831	259923		1	Y	
#N/A		+			#N/A	#N/A	Rv0225				268663	269817		1	Y (1 nt leader)	
#N/A		+			#N/A	#N/A	Rv0228				273121	274278		1	Y	
#N/A		+			#N/A	#N/A	Rv0243				292171	293493		1	N	
#N/A		-			#N/A	#N/A	Rv0244c				295633	293798		1	N	
#N/A		+			#N/A	#N/A	Rv0257				309855	310073		1	Y	
#N/A		+			#N/A	#N/A	Rv0267				321331	322722		1	N	
#N/A		+			#N/A	#N/A	Rv0270				324567	326249		1	Y	
#N/A		-			#N/A	#N/A	Rv0277c				333136	332708		1	N	
#N/A		-			#N/A	#N/A	Rv0278c				336310	333437		1	N	
#N/A		-			#N/A	#N/A	Rv0279c				339073	336560		1	N	
#N/A		+			#N/A	#N/A	Rv0294				358171	358956		1	N	
#N/A		-			#N/A	#N/A	Rv0310c				379130	378657		1	Y	
#N/A		-			#N/A	#N/A	Rv0314c				383514	382879		1	Y	
#N/A		-			#N/A	#N/A	Rvnt04				386274	386204		1	N	
#N/A		-			#N/A	#N/A	Rv0323c				391251	390580		1	N	
#N/A		-			#N/A	#N/A	Rv0327c				394045	392696		1	N	
#N/A		+			#N/A	#N/A	Rv0328				394111	394713		1	N	
#N/A		-			#N/A	#N/A	Rv0335c				400050	399535		1	N	
#N/A		+			#N/A	#N/A	Rv0336				400192	401703		1	N	
#N/A		-			#N/A	#N/A	Rv0354c				424694	424269		1	N	
#N/A		-			#N/A	#N/A	Rv0360c				438715	438302		1	Y	
#N/A		+			#N/A	#N/A	Rv0364				442395	443078		1	Y	
#N/A		-			#N/A	#N/A	Rv0387c				467406	466672		1	N	
