id	source	region	left	right	feature	strand	new_locus	old_locus	exon
NC_013967.1	RefSeq	gene	2335167	2336333	CDS	-	HVO_RS16590	HVO_2466	
NC_013967.1	RefSeq	gene	2336471	2337436	CDS	+	HVO_RS16595	HVO_2467	
NC_013967.1	RefSeq	gene	2337545	2338252	CDS	+	HVO_RS16600	HVO_2468	
NC_013967.1	RefSeq	gene	2338515	2339852	CDS	+	HVO_RS16605	HVO_2469	
NC_013967.1	RefSeq	gene	2340025	2341443	CDS	+	HVO_RS16610	HVO_2470	
NC_013967.1	RefSeq	gene	2341676	2343220	CDS	+	HVO_RS16615	HVO_2471	
NC_013967.1	RefSeq	gene	2343217	2343486	CDS	+	HVO_RS16620	HVO_2472	
NC_013967.1	RefSeq	gene	2343550	2343852	CDS	+	HVO_RS16625	HVO_2473	
NC_013967.1	RefSeq	gene	2343854	2344510	CDS	-	HVO_RS16630	HVO_2474	
NC_013967.1	RefSeq	gene	2344719	2344907	CDS	-	HVO_RS16635	HVO_2475	
NC_013967.1	RefSeq	gene	2344932	2345621	CDS	-	HVO_RS16640	HVO_2476	
NC_013967.1	RefSeq	gene	2345618	2346478	CDS	-	HVO_RS16645	HVO_2477	
NC_013967.1	RefSeq	gene	2346478	2347269	CDS	-	HVO_RS16650	HVO_2478	
NC_013967.1	RefSeq	gene	2347269	2348261	CDS	-	HVO_RS16655	HVO_2479	
NC_013967.1	RefSeq	gene	2348367	2348564	CDS	-	HVO_RS16660	HVO_2480	
NC_013967.1	RefSeq	gene	2348691	2349863	CDS	+	HVO_RS16665	HVO_2481	
NC_013967.1	RefSeq	gene	2349947	2351167	CDS	+	HVO_RS16670	HVO_2482	
NC_013967.1	RefSeq	gene	2351220	2352233	CDS	+	HVO_RS16675	HVO_2483	
NC_013967.1	RefSeq	gene	2352387	2352956	CDS	+	HVO_RS16680	HVO_2484	
NC_013967.1	RefSeq	gene	2352996	2354000	CDS	-	HVO_RS16685	HVO_2485	
NC_013967.1	RefSeq	gene	2354069	2355868	CDS	-	HVO_RS16690	HVO_2486	
NC_013967.1	RefSeq	gene	2356066	2357100	CDS	+	HVO_RS16695	HVO_2487	
NC_013967.1	RefSeq	gene	2358034	2358303	CDS	+	HVO_RS16705	HVO_2489	
NC_013967.1	RefSeq	gene	2358413	2358739	CDS	+	HVO_RS16710	HVO_2490	
NC_013967.1	RefSeq	gene	2359002	2359286	CDS	+	HVO_RS16720	HVO_2492	
NC_013967.1	RefSeq	gene	2359296	2360165	CDS	-	HVO_RS16725	HVO_2493	
NC_013967.1	RefSeq	gene	2360168	2360746	CDS	-	HVO_RS16730	HVO_2494	
NC_013967.1	RefSeq	gene	2360965	2361882	CDS	-	HVO_RS16735	HVO_2495	
NC_013967.1	RefSeq	gene	2362033	2362659	CDS	-	HVO_RS16740	HVO_2496	
NC_013967.1	RefSeq	gene	2363011	2364030	CDS	+	HVO_RS16745	HVO_2497	
NC_013967.1	RefSeq	gene	2364122	2364517	CDS	+	HVO_RS16750	HVO_2498	
NC_013967.1	RefSeq	gene	2364709	2365179	CDS	+	HVO_RS16755	HVO_2499	
NC_013967.1	RefSeq	gene	2365176	2367422	CDS	+	HVO_RS16760	HVO_2500	
NC_013967.1	RefSeq	gene	2367604	2368554	CDS	+	HVO_RS16765	HVO_2501	
NC_013967.1	RefSeq	gene	2368893	2369933	CDS	+	HVO_RS16770	HVO_2502	
NC_013967.1	RefSeq	gene	2369988	2371265	CDS	+	HVO_RS16775	HVO_2503	
NC_013967.1	RefSeq	gene	2371290	2371988	CDS	-	HVO_RS16780	HVO_2504	
NC_013967.1	RefSeq	gene	2372097	2372516	CDS	-	HVO_RS16785	HVO_2505	
NC_013967.1	RefSeq	gene	2372503	2373072	CDS	-	HVO_RS16790	HVO_2506	
NC_013967.1	RefSeq	gene	2373145	2373558	CDS	-	HVO_RS16795	HVO_2507	
NC_013967.1	RefSeq	gene	2373656	2374738	CDS	+	HVO_RS16800	HVO_2508	
NC_013967.1	RefSeq	gene	2374932	2375969	CDS	+	HVO_RS16805	HVO_2509	
NC_013967.1	RefSeq	gene	2376033	2376947	CDS	-	HVO_RS16810	HVO_2510	
NC_013967.1	RefSeq	gene	2376952	2378199	CDS	-	HVO_RS16815	HVO_2511	
NC_013967.1	RefSeq	gene	2378431	2378640	CDS	+	HVO_RS16820	HVO_2512	
NC_013967.1	RefSeq	gene	2378737	2379234	CDS	+	HVO_RS16825	HVO_2513	
NC_013967.1	RefSeq	gene	2379238	2379891	CDS	-	HVO_RS16830	HVO_2514	
NC_013967.1	RefSeq	gene	2379957	2380658	CDS	-	HVO_RS16835	HVO_2515	
NC_013967.1	RefSeq	gene	2380794	2382374	CDS	+	HVO_RS16840	HVO_2516	
NC_013967.1	RefSeq	gene	2382434	2383066	CDS	-	HVO_RS16845	HVO_2517	
NC_013967.1	RefSeq	gene	2383157	2383528	CDS	+	HVO_RS16850	HVO_2518	
NC_013967.1	RefSeq	gene	2383562	2384710	CDS	-	HVO_RS16855	HVO_2519	
NC_013967.1	RefSeq	gene	2386874	2387923	CDS	-	HVO_RS16865	HVO_2521	
NC_013967.1	RefSeq	gene	2388088	2388558	CDS	+	HVO_RS16870	HVO_2522	
NC_013967.1	RefSeq	gene	2389183	2389335	CDS	+		HVO_2523	
NC_013967.1	RefSeq	gene	2389504	2390523	CDS	+	HVO_RS16875	HVO_2524	
NC_013967.1	RefSeq	gene	2390581	2391234	CDS	+	HVO_RS16880	HVO_2525	
NC_013967.1	RefSeq	gene	2392420	2393301	CDS	-	HVO_RS16890	HVO_2526	
NC_013967.1	RefSeq	gene	2393326	2394231	CDS	-	HVO_RS16895	HVO_2527	
NC_013967.1	RefSeq	gene	2394228	2395730	CDS	-	HVO_RS16900	HVO_2528	
NC_013967.1	RefSeq	gene	2395826	2396518	CDS	+	HVO_RS16905	HVO_2529	
NC_013967.1	RefSeq	gene	2397414	2398736	CDS	-	HVO_RS16915	HVO_2530	
NC_013967.1	RefSeq	gene	2396594	2397421	CDS	+	HVO_RS16910	HVO_2531	
NC_013967.1	RefSeq	gene	2398798	2399100	CDS	-	HVO_RS16920	HVO_2532	
NC_013967.1	RefSeq	gene	2399148	2400158	CDS	-	HVO_RS16925	HVO_2533	
NC_013967.1	RefSeq	gene	2400548	2400949	CDS	+	HVO_RS16930	HVO_2534	
NC_013967.1	RefSeq	gene	2400980	2401669	CDS	-	HVO_RS16935	HVO_2535	
NC_013967.1	RefSeq	gene	2401797	2403047	CDS	-	HVO_RS16940	HVO_2536	
NC_013967.1	RefSeq	gene	2403158	2403649	CDS	-	HVO_RS16945	HVO_2537	
NC_013967.1	RefSeq	gene	2403719	2404660	CDS	-	HVO_RS16950	HVO_2538	
NC_013967.1	RefSeq	gene	2404657	2405013	CDS	-	HVO_RS16955	HVO_2539	
NC_013967.1	RefSeq	gene	2405115	2405843	CDS	-	HVO_RS16960	HVO_2540	
NC_013967.1	RefSeq	gene	2406014	2407483	CDS	-	HVO_RS16965	HVO_2541	
NC_013967.1	RefSeq	gene	2407487	2407984	CDS	-	HVO_RS16970	HVO_2542	
NC_013967.1	RefSeq	gene	2407981	2408445	CDS	-	HVO_RS16975	HVO_2543	
NC_013967.1	RefSeq	gene	2408445	2409089	CDS	-	HVO_RS16980	HVO_2544	
NC_013967.1	RefSeq	gene	2409086	2409640	CDS	-	HVO_RS16985	HVO_2545	
NC_013967.1	RefSeq	gene	2409640	2410095	CDS	-	HVO_RS16990	HVO_2546	
NC_013967.1	RefSeq	gene	2410095	2410802	CDS	-	HVO_RS16995	HVO_2547	
NC_013967.1	RefSeq	gene	2410802	2411338	CDS	-	HVO_RS17000	HVO_2548	
NC_013967.1	RefSeq	gene	2411343	2411735	CDS	-	HVO_RS17005	HVO_2549	
NC_013967.1	RefSeq	gene	2411739	2411915	CDS	-	HVO_RS17010	HVO_2550	
NC_013967.1	RefSeq	gene	2411912	2412430	CDS	-	HVO_RS17015	HVO_2551	
NC_013967.1	RefSeq	gene	2412427	2413170	CDS	-	HVO_RS17020	HVO_2552	
NC_013967.1	RefSeq	gene	2413167	2413523	CDS	-	HVO_RS17025	HVO_2553	
NC_013967.1	RefSeq	gene	2413525	2413923	CDS	-	HVO_RS17030	HVO_2554	
NC_013967.1	RefSeq	gene	2413923	2414267	CDS	-	HVO_RS17035	HVO_2555	
NC_013967.1	RefSeq	gene	2414258	2414689	CDS	-	HVO_RS17040	HVO_2556	
NC_013967.1	RefSeq	gene	2414689	2414901	CDS	-	HVO_RS17045	HVO_2557	
NC_013967.1	RefSeq	gene	2414902	2415816	CDS	-	HVO_RS17050	HVO_2558	
NC_013967.1	RefSeq	gene	2415816	2416277	CDS	-	HVO_RS17055	HVO_2559	
NC_013967.1	RefSeq	gene	2416281	2416703	CDS	-	HVO_RS17060	HVO_2560	
NC_013967.1	RefSeq	gene	2416706	2417431	CDS	-	HVO_RS17065	HVO_2561	
NC_013967.1	RefSeq	gene	2417434	2417685	CDS	-	HVO_RS17070	HVO_2562	
NC_013967.1	RefSeq	gene	2417682	2418428	CDS	-	HVO_RS17075	HVO_2563	
NC_013967.1	RefSeq	gene	2418432	2419448	CDS	-	HVO_RS17080	HVO_2564	
NC_013967.1	RefSeq	gene	2419453	2420295	CDS	-	HVO_RS17085	HVO_2565	
NC_013967.1	RefSeq	gene	2421280	2421570	CDS	-	HVO_RS17100	HVO_2568	
NC_013967.1	RefSeq	gene	2421751	2422005	CDS	-	HVO_RS17105	HVO_2569	
NC_013967.1	RefSeq	gene	2422082	2422366	CDS	-	HVO_RS17110	HVO_2570	
NC_013967.1	RefSeq	gene	2422406	2423464	CDS	-	HVO_RS17115	HVO_2571	
NC_013967.1	RefSeq	gene	2423828	2424142	CDS	+	HVO_RS17120	HVO_2572	
NC_013967.1	RefSeq	gene	2424275	2425207	CDS	+	HVO_RS17125	HVO_2573	
NC_013967.1	RefSeq	gene	2425204	2425695	CDS	+	HVO_RS17130	HVO_2574	
NC_013967.1	RefSeq	gene	2425740	2427344	CDS	-	HVO_RS17135	HVO_2575	
NC_013967.1	RefSeq	gene	2427486	2428076	CDS	-	HVO_RS17140	HVO_2576	
NC_013967.1	RefSeq	gene	2428167	2428964	CDS	-	HVO_RS17145	HVO_2577	
NC_013967.1	RefSeq	gene	2429064	2430260	CDS	-	HVO_RS17150	HVO_2578	
NC_013967.1	RefSeq	gene	2430345	2431151	CDS	-	HVO_RS17155	HVO_2579	
NC_013967.1	RefSeq	gene	2431138	2432751	CDS	-	HVO_RS17160	HVO_2580	
NC_013967.1	RefSeq	gene	2432748	2433905	CDS	-	HVO_RS17165	HVO_2581	
NC_013967.1	RefSeq	gene	2434116	2434697	CDS	-	HVO_RS17170	HVO_2582	
NC_013967.1	RefSeq	gene	2434849	2436060	CDS	+	HVO_RS17175	HVO_2583	
NC_013967.1	RefSeq	gene	2436468	2437007	CDS	-	HVO_RS17180	HVO_2584	
NC_013967.1	RefSeq	gene	2437133	2437477	CDS	+	HVO_RS17185	HVO_2585	
NC_013967.1	RefSeq	gene	2437722	2438225	CDS	+	HVO_RS17190	HVO_2586	
NC_013967.1	RefSeq	gene	2438409	2438864	CDS	+	HVO_RS17195	HVO_2587	
NC_013967.1	RefSeq	gene	2438979	2440238	CDS	-	HVO_RS17200	HVO_2588	
NC_013967.1	RefSeq	gene	2440357	2441385	CDS	+	HVO_RS17205	HVO_2589	
NC_013967.1	RefSeq	gene	2441471	2442406	CDS	+	HVO_RS17210	HVO_2590	
NC_013967.1	RefSeq	gene	2442476	2442904	CDS	+	HVO_RS17215	HVO_2591	
NC_013967.1	RefSeq	gene	2442972	2443604	CDS	-	HVO_RS17220	HVO_2592	
NC_013967.1	RefSeq	gene	2444179	2445213	CDS	+	HVO_RS17230	HVO_2595	
NC_013967.1	RefSeq	gene	2445213	2446253	CDS	+	HVO_RS17235	HVO_2596	
NC_013967.1	RefSeq	gene	2446285	2446545	CDS	+	HVO_RS17240	HVO_2597	
NC_013967.1	RefSeq	gene	2446561	2448804	CDS	-	HVO_RS17245	HVO_2598	
NC_013967.1	RefSeq	gene	2448882	2449583	CDS	-	HVO_RS17250	HVO_2599	
NC_013967.1	RefSeq	gene	2449767	2450657	CDS	+	HVO_RS17255	HVO_2600	
NC_013967.1	RefSeq	gene	2450738	2451307	CDS	+	HVO_RS17260	HVO_2601	
NC_013967.1	RefSeq	gene	2451389	2452324	CDS	+	HVO_RS17265	HVO_2602	
NC_013967.1	RefSeq	gene	2452379	2452969	CDS	-	HVO_RS17270	HVO_2603	
NC_013967.1	RefSeq	gene	2453061	2453510	CDS	+	HVO_RS17275	HVO_2604	
NC_013967.1	RefSeq	gene	2453568	2454857	CDS	-	HVO_RS17280	HVO_2605	
NC_013967.1	RefSeq	gene	2455202	2456398	CDS	+	HVO_RS17285	HVO_2606	
NC_013967.1	RefSeq	gene	2456395	2457615	CDS	+	HVO_RS17290	HVO_2607	
NC_013967.1	RefSeq	pseudogene	2457666	2458664	CDS	-	HVO_RS17295	HVO_2609	
NC_013967.1	RefSeq	gene	2458770	2459408	CDS	-	HVO_RS17300	HVO_2610	
NC_013967.1	RefSeq	gene	2459475	2460284	CDS	+	HVO_RS17305	HVO_2611	
NC_013967.1	RefSeq	gene	2460405	2461322	CDS	+	HVO_RS17310	HVO_2612	
NC_013967.1	RefSeq	gene	2461391	2461921	CDS	+	HVO_RS17315	HVO_2613	
NC_013967.1	RefSeq	gene	2462016	2462744	CDS	+	HVO_RS17320	HVO_2614	
NC_013967.1	RefSeq	gene	2462754	2464178	CDS	+	HVO_RS17325	HVO_2615	
NC_013967.1	RefSeq	gene	2464253	2465464	CDS	-	HVO_RS17330	HVO_2616	
NC_013967.1	RefSeq	gene	2465565	2466776	CDS	+	HVO_RS17335	HVO_2617	
NC_013967.1	RefSeq	gene	2466776	2468281	CDS	+	HVO_RS17340	HVO_2618	
NC_013967.1	RefSeq	gene	2468305	2468568	CDS	+	HVO_RS17345	HVO_2619	
NC_013967.1	RefSeq	gene	2468823	2469668	CDS	-	HVO_RS17350	HVO_2620	
NC_013967.1	RefSeq	gene	2469881	2472574	CDS	+	HVO_RS17355	HVO_2621	
NC_013967.1	RefSeq	gene	2472992	2473792	CDS	-	HVO_RS17360	HVO_2622	
NC_013967.1	RefSeq	gene	2473880	2474437	CDS	+	HVO_RS17365	HVO_2623	
NC_013967.1	RefSeq	gene	2474617	2476266	CDS	+	HVO_RS17370	HVO_2624	
NC_013967.1	RefSeq	gene	2476266	2477183	CDS	+	HVO_RS17375	HVO_2625	
NC_013967.1	RefSeq	gene	2477180	2477500	CDS	+	HVO_RS17380	HVO_2626	
NC_013967.1	RefSeq	gene	2477625	2478359	CDS	+	HVO_RS17385	HVO_2627	
NC_013967.1	RefSeq	gene	2478478	2479440	CDS	+	HVO_RS17390	HVO_2628	
NC_013967.1	RefSeq	gene	2479527	2480363	CDS	+	HVO_RS17395	HVO_2629	
NC_013967.1	RefSeq	gene	2480448	2481356	CDS	+	HVO_RS17400	HVO_2630	
NC_013967.1	RefSeq	gene	2481372	2481917	CDS	+	HVO_RS17405	HVO_2631	
NC_013967.1	RefSeq	gene	2482002	2482331	CDS	+	HVO_RS17410	HVO_2632	
NC_013967.1	RefSeq	gene	2482579	2483208	CDS	+		HVO_2633	
NC_013967.1	RefSeq	gene	2483247	2484332	CDS	-	HVO_RS17415	HVO_2634	
NC_013967.1	RefSeq	gene	2484441	2485097	CDS	-	HVO_RS17420	HVO_2635	
NC_013967.1	RefSeq	gene	2485152	2485982	CDS	+	HVO_RS17425	HVO_2636	
NC_013967.1	RefSeq	gene	2486086	2487186	CDS	+	HVO_RS17430	HVO_2637	
NC_013967.1	RefSeq	gene	2487257	2488294	CDS	-	HVO_RS17435	HVO_2638	
NC_013967.1	RefSeq	gene	2488295	2489320	CDS	-	HVO_RS17440	HVO_2639	
NC_013967.1	RefSeq	gene	2489447	2490376	CDS	-	HVO_RS17445	HVO_2640	
NC_013967.1	RefSeq	gene	2490473	2490871	CDS	-	HVO_RS17450	HVO_2641	
NC_013967.1	RefSeq	gene	2491040	2491360	CDS	-	HVO_RS17455	HVO_2642	
NC_013967.1	RefSeq	gene	2491350	2492390	CDS	-	HVO_RS17460	HVO_2643	
NC_013967.1	RefSeq	gene	2492625	2493428	CDS	+	HVO_RS17465	HVO_2644	
NC_013967.1	RefSeq	gene	2493529	2494113	CDS	+	HVO_RS17470	HVO_2645	
NC_013967.1	RefSeq	gene	2494210	2495964	CDS	+	HVO_RS17475	HVO_2646	
NC_013967.1	RefSeq	gene	2496007	2496267	CDS	-	HVO_RS17480	HVO_2647	
NC_013967.1	RefSeq	gene	2496392	2497351	CDS	-	HVO_RS17485	HVO_2648	
NC_013967.1	RefSeq	gene	2497407	2497634	CDS	-	HVO_RS17490	HVO_2649	
NC_013967.1	RefSeq	gene	2497966	2499351	CDS	+	HVO_RS17495	HVO_2650	
NC_013967.1	RefSeq	gene	2499394	2499837	CDS	+	HVO_RS17500	HVO_2651	
NC_013967.1	RefSeq	gene	2500141	2501757	CDS	-	HVO_RS17505	HVO_2652	
NC_013967.1	RefSeq	gene	2501833	2502309	CDS	-	HVO_RS17510	HVO_2653	
NC_013967.1	RefSeq	gene	2502347	2503771	CDS	-	HVO_RS17515	HVO_2654	
NC_013967.1	RefSeq	gene	2503773	2504426	CDS	-	HVO_RS17520	HVO_2655	
NC_013967.1	RefSeq	gene	2504441	2505040	CDS	-	HVO_RS17525	HVO_2656	
NC_013967.1	RefSeq	gene	2505310	2505996	CDS	+	HVO_RS17530	HVO_2657	
NC_013967.1	RefSeq	gene	2506025	2507383	CDS	-	HVO_RS17535	HVO_2658	
NC_013967.1	RefSeq	gene	2509356	2509727	CDS	-	HVO_RS17545	HVO_2659	
NC_013967.1	RefSeq	gene	2507527	2509395	CDS	+	HVO_RS17540	HVO_2660	
NC_013967.1	RefSeq	gene	2509804	2510916	CDS	-	HVO_RS17550	HVO_2661	
NC_013967.1	RefSeq	gene	2511079	2512068	CDS	-	HVO_RS17555	HVO_2662	
NC_013967.1	RefSeq	gene	2512213	2513097	CDS	+	HVO_RS17560	HVO_2663	
NC_013967.1	RefSeq	gene	2513139	2513888	CDS	+	HVO_RS17565	HVO_2664	
NC_013967.1	RefSeq	gene	2513896	2514693	CDS	-	HVO_RS17570	HVO_2665	
NC_013967.1	RefSeq	gene	2514799	2515638	CDS	-	HVO_RS17575	HVO_2666	
NC_013967.1	RefSeq	gene	2515639	2516535	CDS	-	HVO_RS17580	HVO_2667	
NC_013967.1	RefSeq	gene	2516532	2517176	CDS	-	HVO_RS17585	HVO_2668	
NC_013967.1	RefSeq	gene	2517313	2517888	CDS	+	HVO_RS17590	HVO_2669	
NC_013967.1	RefSeq	gene	2517984	2521160	CDS	+	HVO_RS17595	HVO_2670	
NC_013967.1	RefSeq	gene	2521275	2522462	CDS	+	HVO_RS17600	HVO_2671	
NC_013967.1	RefSeq	gene	2522590	2522862	CDS	+	HVO_RS17605	HVO_2672	
NC_013967.1	RefSeq	gene	2522964	2523542	CDS	+	HVO_RS17610	HVO_2673	
NC_013967.1	RefSeq	gene	2523769	2525001	CDS	+	HVO_RS17615	HVO_2674	
NC_013967.1	RefSeq	gene	2525128	2526414	CDS	+	HVO_RS17620	HVO_2675	
NC_013967.1	RefSeq	gene	2526511	2526876	CDS	+	HVO_RS17625	HVO_2676	
NC_013967.1	RefSeq	gene	2526916	2527164	CDS	+	HVO_RS17630	HVO_2677	
NC_013967.1	RefSeq	gene	2527253	2527597	CDS	+	HVO_RS17635	HVO_2678	
NC_013967.1	RefSeq	gene	2527654	2528397	CDS	+	HVO_RS17640	HVO_2679	
NC_013967.1	RefSeq	gene	2528394	2529053	CDS	+	HVO_RS17645	HVO_2680	
NC_013967.1	RefSeq	gene	2529154	2529951	CDS	+	HVO_RS17650	HVO_2681	
NC_013967.1	RefSeq	gene	2530045	2530257	CDS	+	HVO_RS17655	HVO_2682	
NC_013967.1	RefSeq	gene	2530375	2531754	CDS	+	HVO_RS17660	HVO_2683	
NC_013967.1	RefSeq	gene	2531839	2532246	CDS	+	HVO_RS17665	HVO_2684	
NC_013967.1	RefSeq	gene	2532346	2533494	CDS	-	HVO_RS17670	HVO_2685	
NC_013967.1	RefSeq	pseudogene	2533589	2534329	CDS	+	HVO_RS17675	HVO_2687	
NC_013967.1	RefSeq	gene	2534459	2535520	CDS	+	HVO_RS17680	HVO_2688	
NC_013967.1	RefSeq	gene	2535581	2536375	CDS	-	HVO_RS17685	HVO_2689	
NC_013967.1	RefSeq	gene	2536418	2537518	CDS	-	HVO_RS17690	HVO_2690	
NC_013967.1	RefSeq	gene	2537673	2537876	CDS	-	HVO_RS17695	HVO_2691	
NC_013967.1	RefSeq	gene	2537992	2539179	CDS	-	HVO_RS17700	HVO_2692	
NC_013967.1	RefSeq	gene	2539182	2540141	CDS	-	HVO_RS17705	HVO_2693	
NC_013967.1	RefSeq	gene	2540143	2541168	CDS	-	HVO_RS17710	HVO_2694	
NC_013967.1	RefSeq	gene	2541219	2542700	CDS	-	HVO_RS17715	HVO_2695	
NC_013967.1	RefSeq	gene	2542912	2543889	CDS	-	HVO_RS17720	HVO_2696	
NC_013967.1	RefSeq	gene	2544015	2545172	CDS	+	HVO_RS17725	HVO_2697	
NC_013967.1	RefSeq	gene	2545169	2546164	CDS	+	HVO_RS17730	HVO_2698	
NC_013967.1	RefSeq	gene	2546201	2546659	CDS	+	HVO_RS17735	HVO_2699	
NC_013967.1	RefSeq	gene	2546945	2549209	CDS	-	HVO_RS17740	HVO_2700	
NC_013967.1	RefSeq	gene	2549210	2549455	CDS	-	HVO_RS17745	HVO_2701	
NC_013967.1	RefSeq	gene	2549713	2550495	CDS	+	HVO_RS17750	HVO_2702	
NC_013967.1	RefSeq	gene	2550539	2551348	CDS	-	HVO_RS17755	HVO_2703	
NC_013967.1	RefSeq	gene	2551488	2551994	CDS	+	HVO_RS17760	HVO_2704	
NC_013967.1	RefSeq	gene	2552130	2552366	CDS	+	HVO_RS17765	HVO_2705	
NC_013967.1	RefSeq	gene	2552461	2553309	CDS	+	HVO_RS17770	HVO_2706	
NC_013967.1	RefSeq	gene	2553361	2554479	CDS	-	HVO_RS17775	HVO_2707	
NC_013967.1	RefSeq	gene	2554483	2555451	CDS	-	HVO_RS17780	HVO_2708	
NC_013967.1	RefSeq	gene	2555561	2556037	CDS	-	HVO_RS17785	HVO_2709	
NC_013967.1	RefSeq	gene	2556216	2556626	CDS	+	HVO_RS17790	HVO_2710	
NC_013967.1	RefSeq	gene	2556718	2557830	CDS	+	HVO_RS17795	HVO_2711	
NC_013967.1	RefSeq	gene	2557868	2559328	CDS	+	HVO_RS17800	HVO_2712	
NC_013967.1	RefSeq	gene	2559356	2559703	CDS	-	HVO_RS17805	HVO_2713	
NC_013967.1	RefSeq	gene	2559809	2560249	CDS	-	HVO_RS17810	HVO_2714	
NC_013967.1	RefSeq	gene	2560459	2561013	CDS	-	HVO_RS17815	HVO_2715	
NC_013967.1	RefSeq	gene	2561540	2562685	CDS	-	HVO_RS17825	HVO_2716	
NC_013967.1	RefSeq	gene	2562785	2563981	CDS	-	HVO_RS17830	HVO_2717	
NC_013967.1	RefSeq	gene	2564017	2564538	CDS	-	HVO_RS17835	HVO_2718	
NC_013967.1	RefSeq	gene	2565002	2565562	CDS	+	HVO_RS17845	HVO_2720	
NC_013967.1	RefSeq	gene	2565918	2567399	CDS	-	HVO_RS17850	HVO_2721	
NC_013967.1	RefSeq	gene	2567777	2567953	CDS	-	HVO_RS20305	HVO_2722	
NC_013967.1	RefSeq	gene	2567950	2568180	CDS	-	HVO_RS17855	HVO_2723	
NC_013967.1	RefSeq	gene	2568561	2569913	CDS	+	HVO_RS17860	HVO_2724	
NC_013967.1	RefSeq	gene	2569913	2570959	CDS	+	HVO_RS17865	HVO_2725	
NC_013967.1	RefSeq	gene	2571149	2572906	CDS	+	HVO_RS17870	HVO_2726	
NC_013967.1	RefSeq	gene	2572973	2573632	CDS	+	HVO_RS17875	HVO_2727	
NC_013967.1	RefSeq	gene	2573663	2574142	CDS	-	HVO_RS17880	HVO_2728	
NC_013967.1	RefSeq	gene	2574310	2574639	CDS	+	HVO_RS17885	HVO_2729	
NC_013967.1	RefSeq	gene	2574770	2575651	CDS	+	HVO_RS17890	HVO_2730	
NC_013967.1	RefSeq	gene	2575654	2577402	CDS	+	HVO_RS17895	HVO_2731	
NC_013967.1	RefSeq	gene	2577399	2579063	CDS	+	HVO_RS17900	HVO_2732	
NC_013967.1	RefSeq	gene	2579077	2579517	CDS	+	HVO_RS17905	HVO_2733	
NC_013967.1	RefSeq	gene	2579616	2580350	CDS	+	HVO_RS17910	HVO_2734	
NC_013967.1	RefSeq	gene	2580464	2580655	CDS	-	HVO_RS17915	HVO_2735	
NC_013967.1	RefSeq	gene	2580707	2582971	CDS	-	HVO_RS17920	HVO_2736	
NC_013967.1	RefSeq	gene	2583344	2583706	CDS	+	HVO_RS17925	HVO_2737	
NC_013967.1	RefSeq	gene	2583713	2583937	CDS	+	HVO_RS17930	HVO_2738	
NC_013967.1	RefSeq	gene	2583940	2584140	CDS	+	HVO_RS17935	HVO_2739	
NC_013967.1	RefSeq	gene	2584141	2584605	CDS	+	HVO_RS17940	HVO_2740	
NC_013967.1	RefSeq	gene	2584711	2584935	CDS	+	HVO_RS17945	HVO_2741	
NC_013967.1	RefSeq	gene	2584975	2586048	CDS	-	HVO_RS17950	HVO_2742	
NC_013967.1	RefSeq	gene	2586045	2587055	CDS	-	HVO_RS17955	HVO_2743	
NC_013967.1	RefSeq	gene	2587115	2587711	CDS	-	HVO_RS17960	HVO_2744	
NC_013967.1	RefSeq	gene	2587708	2588901	CDS	-	HVO_RS17965	HVO_2745	
NC_013967.1	RefSeq	gene	2588905	2589768	CDS	-	HVO_RS17970	HVO_2746	
NC_013967.1	RefSeq	gene	2589811	2590404	CDS	-	HVO_RS17975	HVO_2747	
NC_013967.1	RefSeq	gene	2590458	2590814	CDS	-	HVO_RS17980	HVO_2748	
NC_013967.1	RefSeq	gene	2590818	2591108	CDS	-	HVO_RS17985	HVO_2749	
NC_013967.1	RefSeq	gene	2591232	2592392	CDS	+	HVO_RS17990	HVO_2750	
NC_013967.1	RefSeq	gene	2592523	2592780	CDS	+	HVO_RS17995	HVO_2751	
NC_013967.1	RefSeq	gene	2592836	2593102	CDS	-	HVO_RS18000	HVO_2752	
NC_013967.1	RefSeq	gene	2593105	2593284	CDS	-	HVO_RS18005	HVO_2753	
NC_013967.1	RefSeq	gene	2593368	2594651	CDS	-	HVO_RS18010	HVO_2754	
NC_013967.1	RefSeq	gene	2594860	2595201	CDS	-	HVO_RS18015	HVO_2755	
NC_013967.1	RefSeq	gene	2595223	2596269	CDS	-	HVO_RS18020	HVO_2756	
NC_013967.1	RefSeq	gene	2596266	2596904	CDS	-	HVO_RS18025	HVO_2757	
NC_013967.1	RefSeq	gene	2597210	2597689	CDS	-	HVO_RS18030	HVO_2758	
NC_013967.1	RefSeq	gene	2597806	2598870	CDS	-	HVO_RS18035	HVO_2759	
NC_013967.1	RefSeq	gene	2599033	2599398	CDS	+	HVO_RS18040	HVO_2760	
NC_013967.1	RefSeq	gene	2599558	2600661	CDS	+	HVO_RS18045	HVO_2761	
NC_013967.1	RefSeq	gene	2600658	2601404	CDS	+	HVO_RS18050	HVO_2762	
NC_013967.1	RefSeq	gene	2601441	2602187	CDS	-	HVO_RS18055	HVO_2763	
NC_013967.1	RefSeq	gene	2602260	2603273	CDS	+	HVO_RS18060	HVO_2764	
NC_013967.1	RefSeq	gene	2603270	2604394	CDS	+	HVO_RS18065	HVO_2765	
NC_013967.1	RefSeq	gene	2604485	2607241	CDS	+	HVO_RS18070	HVO_2766	
